"region_id" "fish_id" "year_class" "station_id" "age_range" "d13c" "d18o"
"845" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "E" -6.443671263 -0.060237552
"846" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "F" -6.653162471 -0.352214177
"847" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "G" -6.026458878 -0.467212514
"848" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "B" -6.769713736 -0.025954901
"849" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "C" -6.067637988 -0.076835954
"850" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "D" -5.984209186 -0.097466176
"851" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "E" -6.035565568 -0.271432415
"852" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "F" -5.880300355 -0.53815044
"853" "JP" "2006_9_HH_T36_7" 2006 "2006_T36" "G" -5.694531321 -0.797891424
"854" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "A" -6.946332586 -0.254859513
"855" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "B" -8.034366821 -0.612051189
"856" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "C" -6.724037171 -0.482360387
"857" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "D" -6.532171042 -0.456883161
"858" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "E" -6.516169811 -0.606613675
"859" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "F" -6.68225996 -0.705456184
"860" "JP" "2006_9_HH_T36_8" 2006 "2006_T36" "G" -6.700735226 -0.716384535
"861" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "A" -6.323846631 -0.597531075
"862" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "B" -7.736809982 -0.537195279
"863" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "C" -7.103952672 -0.590056423
"864" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "D" -5.796413291 0.035373683
"865" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "E" -5.411650452 -0.022533946
"866" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "F" -5.084619941 -0.322424941
"867" "JP" "2007_9_HH_T31_3" 2007 "2007_T31" "G" -4.91656438 -0.153719256
"868" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "A" -6.043290274 -0.608770628
"869" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "B" -8.134753123 -0.389756738
"870" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "C" -7.80858892 -0.438046022
"871" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "D" -6.055162005 -0.173847021
"872" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "E" -5.456043534 -0.26927182
"873" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "F" -5.21765481 -0.25857379
"874" "JP" "2007_9_HH_T31_6" 2007 "2007_T31" "G" -5.182202593 -0.425954794
"875" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "A" -5.789270028 -0.25113331
"876" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "B" -7.81491719 -0.385730031
"877" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "C" -7.340978676 -0.101998838
"878" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "D" -7.047357662 -0.395505483
"879" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "E" -6.752793304 -0.4328384
"880" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "F" -7.140364466 -0.200214952
"881" "JP" "2007_9_HH_T31_7" 2007 "2007_T31" "G" -7.151190577 -0.469861128
"882" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "A" -6.670538095 -0.712334559
"883" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "B" -8.810398803 -0.884999151
"884" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "C" -8.324100252 -0.733767593
"885" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "D" -7.476102822 -0.273780305
"886" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "E" -7.362382963 -0.623762127
"887" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "F" -7.104116574 -0.714127532
"888" "JP" "2007_9_HH_T31_1" 2007 "2007_T31" "G" -7.094485869 -0.818402362
"889" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "A" -6.386912259 -0.534424228
"890" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "B" -7.752537747 -0.217461437
"891" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "C" -5.951925965 0.032990747
"892" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "D" -5.575433378 0.069944341
"893" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "E" -5.218158441 -0.131484324
"894" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "F" -5.267014429 -0.240860055
"895" "JP" "2007_9_HH_T31_2" 2007 "2007_T31" "G" -4.518405258 -0.349146591
"896" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "A" -6.622996324 -0.636850667
"897" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "B" -8.15879134 -0.509180282
"898" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "C" -6.834657826 -0.136936168
"899" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "D" -6.010379871 0.141575277
"900" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "E" -5.543167645 -0.377008782
"901" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "F" -5.378285481 -0.230936533
"902" "JP" "2007_9_HH_T31_8" 2007 "2007_T31" "G" -4.95962447 -0.48625325
"903" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "A" -7.630187669 -0.801923845
"904" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "B" -9.530978784 -0.857938611
"905" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "C" -8.244446247 -0.514619596
"906" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "D" -7.715508808 -0.587758266
"907" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "E" -6.245982809 -0.35411361
"908" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "F" -5.464746113 -0.111532248
"909" "JP" "2007_9_HH_T37_8" 2007 "2007_T37" "G" -4.899598042 -0.126755872
"910" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "A" -6.765133016 -0.45711969
"911" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "B" -7.782792993 -0.360035479
"912" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "C" -7.198291549 -0.290651328
"913" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "D" -6.357245372 -0.464845186
"914" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "E" -5.780660843 -0.562380308
"915" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "F" -5.263244621 -0.2071861
"916" "JP" "2007_9_HH_T37_5" 2007 "2007_T37" "G" -4.551487628 -0.192498906
"917" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "A" -6.514256332 -0.456356893
"918" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "B" -8.678492024 -0.404540992
"919" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "C" -8.38929836 -0.655761693
"920" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "D" -7.799296875 -0.393607866
"921" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "E" -7.493609582 -0.559832736
"922" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "F" -6.403458225 -0.338460007
"923" "JP" "2007_9_HH_T37_6" 2007 "2007_T37" "G" -4.866656689 -0.152219577
"924" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "A" -7.513186115 -0.488107361
"925" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "B" -8.99978664 -0.540513562
"926" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "C" -7.9784211 -0.293820436
"927" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "D" -7.101848369 -0.324225866
"928" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "E" -7.025352782 -0.387385032
"929" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "F" -6.579557179 -0.368143999
"930" "JP" "2007_9_HH_T37_7" 2007 "2007_T37" "G" -5.684124935 -0.399377239
"931" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "A" -6.700185501 -0.395158692
"932" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "B" -9.028563967 -0.704943953
"933" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "C" -8.339680742 -0.755487284
"934" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "D" -7.403494987 -0.619430838
"935" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "E" -6.431650678 -0.443362098
"936" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "F" -5.348882189 -0.310870269
"937" "JP" "2007_9_HH_T37_9" 2007 "2007_T37" "G" -4.660398312 -0.325162875
"938" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "A" -5.795093302 -0.043854511
"939" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "B" -6.898489504 -0.451293549
"940" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "C" -6.474680504 -0.054696619
"941" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "D" -5.684116828 0.101229429
"942" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "E" -5.415851409 -0.060491133
"943" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "F" -5.47418101 -0.181772489
"944" "JP" "2007_9_HH_T37_13" 2007 "2007_T37" "G" -4.936004365 -0.087794213
"945" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "A" -6.776042365 -0.729658664
"946" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "B" -8.949703953 -1.064862748
"947" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "C" -8.464587745 -0.803186204
"948" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "D" -7.261196621 -0.740569381
"949" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "F" -5.238256007 -1.071950004
"950" "JP" "2008_9_HH_T9_2" 2008 "2008_T9" "G" -4.671525904 -0.876096903
"951" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "A" -6.706162222 -0.600244138
"952" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "B" -8.592850973 -0.981487065
"953" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "C" -8.121010585 -0.751584402
"954" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "D" -7.537214879 -0.501169493
"955" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "E" -7.45016947 -0.752842368
"956" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "F" -6.154546525 -0.777435148
"957" "JP" "2008_9_HH_T9_3" 2008 "2008_T9" "G" -4.64331504 -0.806332198
"958" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "A" -7.495263982 -0.777948192
"959" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "B" -8.745666807 -0.768762503
"960" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "C" -8.861901802 -0.877362059
"961" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "D" -8.105862734 -0.713010363
"962" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "E" -6.919400551 -0.959921235
"963" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "F" -6.48413 -0.95050797
"964" "JP" "2008_9_HH_T9_4" 2008 "2008_T9" "G" -5.245722286 -1.000333506
"965" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "A" -7.57875329 -1.102257244
"966" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "B" -9.317147513 -1.071720265
"967" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "C" -8.794185568 -0.855300137
"968" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "D" -7.693697562 -0.638709952
"969" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "E" -7.072412331 -0.918604929
"970" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "F" -5.506674295 -1.157207117
"971" "JP" "2008_9_HH_T9_5" 2008 "2008_T9" "G" -4.602365767 -1.116581964
"972" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "A" -8.29658988 -1.171343625
"973" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "B" -9.00693237 -1.041881311
"974" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "C" -8.626650172 -1.088022802
"975" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "D" -7.582792702 -1.034326463
"976" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "E" -6.30924036 -1.422596284
"977" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "F" -5.114813413 -1.239000639
"978" "JP" "2008_9_HH_T9_7" 2008 "2008_T9" "G" -4.476650857 -1.23448614
"979" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "A" -5.426702348 -0.463736001
"980" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "B" -7.018502043 -0.381205936
"981" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "C" -7.824050569 -0.479412733
"982" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "D" -7.305788483 -0.548236686
"983" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "E" -6.881087598 -0.383335244
"984" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "F" -6.050097149 -0.635138704
"985" "JP" "2008_9_HH_T9_8" 2008 "2008_T9" "G" -5.208529837 -0.799412173
"986" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "A" -6.029493196 -0.405275892
"987" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "B" -8.102378548 -0.59088923
"988" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "C" -9.028740926 -0.510971945
"989" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "D" -7.831318979 -0.373985712
"990" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "E" -6.809401643 -0.240528241
"991" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "F" -6.789728339 -0.172995618
"992" "JP" "2008_9_HH_T11_1" 2008 "2008_T11" "G" -6.876160107 -0.593616927
"993" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "A" -6.205219911 -0.402847796
"994" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "B" -8.004022043 -0.495110878
"995" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "C" -8.897532581 -0.672691282
"996" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "D" -8.087529767 -0.732995846
"997" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "E" -7.708281255 -0.515641807
"998" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "F" -8.186890005 -0.579552984
"999" "JP" "2008_9_HH_T11_2" 2008 "2008_T11" "G" -8.357926444 -0.91777223
"1000" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "A" -5.056220643 -0.151663821
"1001" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "B" -7.038980406 -0.303104204
"1002" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "C" -7.899394753 -0.340399344
"1003" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "D" -6.882287908 -0.149735083
"1004" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "E" -6.474443804 -0.210644446
"1005" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "F" -6.801396151 -0.185569266
"1006" "JP" "2008_9_HH_T11_4" 2008 "2008_T11" "G" -8.518361366 -0.787462056
"1007" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "A" -5.042144725 -0.644092076
"1008" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "B" -6.785934818 -0.415825374
"1009" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "C" -8.073230835 -0.485424918
"1010" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "D" -7.196239461 -0.226522727
"1011" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "E" -7.798978191 -0.525872259
"1012" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "F" -8.379457366 -0.531301906
"1013" "JP" "2008_9_HH_T11_5" 2008 "2008_T11" "G" -9.067763611 -0.856190634
"1014" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "A" -6.221961195 -0.781826534
"1015" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "B" -9.501873273 -0.972667542
"1016" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "C" -9.490447411 -1.51408425
"1017" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "D" -8.453988397 -0.736240891
"1018" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "E" -7.999189531 -0.995945452
"1019" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "F" -6.998859039 -0.690604367
"1020" "JP" "2008_9_HH_T11_7" 2008 "2008_T11" "G" -6.107794255 -1.071985865
"1021" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "A" -5.357552099 -0.355828079
"1022" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "B" -7.078113886 -0.325745969
"1023" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "C" -8.415545477 -0.598245474
"1024" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "D" -8.429959428 -0.679175595
"1025" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "E" -8.514654679 -0.434673401
"1026" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "F" -8.101736866 -0.553407296
"1027" "JP" "2008_9_HH_T11_8" 2008 "2008_T11" "G" -7.39780815 -0.818578586
"1028" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "A" -6.35400968 -0.504899702
"1029" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "B" -8.846672644 -1.394502792
"1030" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "C" -9.378154382 -1.219490951
"1031" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "D" -8.671380946 -0.945088298
"1032" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "E" -8.246935267 -1.007983721
"1033" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "F" -7.650787025 -1.167761587
"1034" "JP" "2008_10_HH_T12_2" 2008 "2008_T12" "G" -6.959494042 -1.136535407
"1035" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "B" -8.830296823 -0.85936236
"1036" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "C" -8.660675221 -0.700558644
"1037" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "D" -7.867622513 -0.497403975
"1038" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "E" -8.044881017 -1.043499556
"1039" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "F" -6.989326874 -0.908316591
"1040" "JP" "2008_10_HH_T12_3" 2008 "2008_T12" "G" -6.050704102 -0.765883154
"1041" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "A" -8.420414902 -1.440384366
"1042" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "B" -9.816968294 -1.480527406
"1043" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "C" -8.772391963 -0.894034888
"1044" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "D" -8.759809116 -1.1460639
"1045" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "E" -7.407812655 -0.879011112
"1046" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "F" -6.377792901 -0.986789475
"1047" "JP" "2008_10_HH_T12_4" 2008 "2008_T12" "G" -6.232642545 -1.310264654
"1048" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "A" -6.809290761 -0.269576183
"1049" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "B" -6.960872866 -0.106174795
"1050" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "C" -7.033033753 -0.495791639
"1051" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "D" -7.025999227 -0.56988639
"1052" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "F" -5.796881513 -0.686040483
"1053" "JP" "2008_10_HH_T12_7" 2008 "2008_T12" "G" -4.931921601 -0.73859028
"1054" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "A" -7.838237824 -0.682284533
"1055" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "B" -8.896371012 -0.982220858
"1056" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "C" -8.467449068 -0.835065877
"1057" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "D" -7.541123589 -0.738868648
"1058" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "E" -7.228860787 -0.807237595
"1059" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "F" -6.57921112 -0.947266877
"1060" "JP" "2008_10_HH_T12_8" 2008 "2008_T12" "G" -5.59506831 -0.954365553
"1061" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "A" -7.415824437 -0.796879301
"1062" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "B" -9.040281781 -1.045256843
"1063" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "C" -8.195861539 -0.868523586
"1064" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "D" -8.141476069 -0.979822395
"1065" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "E" -7.633637414 -1.067147337
"1066" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "F" -6.820220623 -1.111013819
"1067" "JP" "2008_10_HH_T12_9" 2008 "2008_T12" "G" -5.731059557 -1.234958433
"1068" "CA" "1987-05-30-06" 1986 "530" "A" -3.972123541 -0.614244526
"1069" "CA" "1987-05-30-06" 1986 "530" "B" -5.742105749 -0.189175109
"1070" "CA" "1987-05-30-06" 1986 "530" "C" -7.471903489 -0.07994348
"1071" "CA" "1987-05-30-06" 1986 "530" "D" -8.245282587 -0.585262536
"1072" "CA" "1987-05-30-06" 1986 "530" "E" -6.53655542 -0.539472951
"1073" "CA" "SD1987-JAN-07" 1986 "1" "A" -4.569393113 -0.495228105
"1074" "CA" "SD1987-JAN-07" 1986 "1" "B" -6.298616565 -0.5090473
"1075" "CA" "SD1987-JAN-07" 1986 "1" "C" -6.35384151 -0.2466149
"1076" "CA" "SD1987-JAN-07" 1986 "1" "D" -5.662040407 -0.238998646
"1077" "CA" "SD1987-JAN-07" 1986 "1" "E" -6.264059661 0.107517172
"1078" "CA" "SD1987-JAN-10" 1986 "1" "A" -3.35572794 -0.363763717
"1079" "CA" "SD1987-JAN-10" 1986 "1" "B" -5.436345385 -0.271598524
"1080" "CA" "SD1987-JAN-10" 1986 "1" "C" -6.575199102 -0.170091929
"1081" "CA" "SD1987-JAN-10" 1986 "1" "D" -6.0812673 -0.026043263
"1082" "CA" "SD1987-JAN-10" 1986 "1" "E" -6.501407746 0.001508427
"1083" "CA" "SD1987-JAN-14" 1986 "1" "A" -3.369468588 -0.391237589
"1084" "CA" "SD1987-JAN-14" 1986 "1" "B" -4.673152812 -0.017728493
"1085" "CA" "SD1987-JAN-14" 1986 "1" "C" -5.97086969 -0.383873404
"1086" "CA" "SD1987-JAN-14" 1986 "1" "D" -6.896973538 -0.689393106
"1087" "CA" "SD1987-JAN-14" 1986 "1" "E" -6.602617754 -0.484642131
"1088" "CA" "SD1987-JAN-18" 1986 "1" "A" -4.540608406 -0.737899768
"1089" "CA" "SD1987-JAN-18" 1986 "1" "B" -6.145612595 -0.496289055
"1090" "CA" "SD1987-JAN-18" 1986 "1" "C" -6.953571382 -0.518877431
"1091" "CA" "SD1987-JAN-18" 1986 "1" "D" -5.737949843 -0.111262684
"1092" "CA" "SD1987-JAN-18" 1986 "1" "E" -5.460113484 -0.164818199
"1093" "CA" "SD1987-JAN-20" 1986 "1" "A" -4.232313587 -0.861553634
"1094" "CA" "SD1987-JAN-20" 1986 "1" "B" -4.591856627 -0.281548896
"1095" "CA" "SD1987-JAN-20" 1986 "1" "C" -6.317815009 -0.260354105
"1096" "CA" "SD1987-JAN-20" 1986 "1" "D" -5.367288962 -0.122422345
"1097" "CA" "SD1987-JAN-20" 1986 "1" "E" -5.350833397 -0.434430455
"1098" "CA" "SD1987-JAN-24" 1986 "1" "A" -4.718754399 -0.579361659
"1099" "CA" "SD1987-JAN-24" 1986 "1" "B" -5.032553787 0.080435184
"1100" "CA" "SD1987-JAN-24" 1986 "1" "C" -5.254700703 0.157865343
"1101" "CA" "SD1987-JAN-24" 1986 "1" "D" -5.141507836 0.011005212
"1102" "CA" "SD1987-JAN-24" 1986 "1" "E" -5.42063051 -0.261292142
"1103" "CA" "1991-486-03" 1990 "486" "A" -6.000363958 -0.675239259
"1104" "CA" "1991-486-03" 1990 "486" "B" -6.579190268 0.068556255
"1105" "CA" "1991-486-03" 1990 "486" "C" -7.34924228 -0.260440822
"1106" "CA" "1991-486-03" 1990 "486" "D" -6.556779111 -0.356902141
"1107" "CA" "1991-486-03" 1990 "486" "E" -5.48873615 -0.451575029
"1108" "CA" "1991-486-06" 1990 "486" "A" -5.837160131 -0.487060935
"1109" "CA" "1991-486-06" 1990 "486" "B" -6.374126455 -0.460763298
"1110" "CA" "1991-486-06" 1990 "486" "C" -6.694530155 -0.489931751
"1111" "CA" "1991-486-06" 1990 "486" "D" -5.975179301 -0.468418489
"1112" "CA" "1991-486-06" 1990 "486" "E" -6.267055188 -0.566349343
"1113" "CA" "1991-486-20" 1990 "486" "A" -4.98316204 -0.584447041
"1114" "CA" "1991-486-20" 1990 "486" "B" -7.03411923 -0.361833682
"1115" "CA" "1991-486-20" 1990 "486" "C" -7.568511916 -0.32108215
"1116" "CA" "1991-486-20" 1990 "486" "D" -6.232466756 -0.285722763
"1117" "CA" "1991-486-20" 1990 "486" "E" -4.997255006 -0.150018717
"1118" "CA" "1992-132-044-10" 1991 "132" "A" -6.058008112 -0.727397172
"1119" "CA" "1992-132-044-10" 1991 "132" "B" -6.609555356 -0.31266994
"1120" "CA" "1992-132-044-10" 1991 "132" "C" -6.508811391 -0.117577733
"1121" "CA" "1992-132-044-10" 1991 "132" "D" -4.652572576 0.209622498
"1122" "CA" "1992-132-044-10" 1991 "132" "E" -3.665223077 -0.047763068
"1123" "CA" "1992-132-044-12" 1991 "132" "A" -4.507242888 0.207769142
"1124" "CA" "1992-132-044-12" 1991 "132" "B" -5.173260302 0.114801207
"1125" "CA" "1992-132-044-12" 1991 "132" "C" -4.81755579 0.17526127
"1126" "CA" "1992-132-044-12" 1991 "132" "D" -4.309795472 -0.22263587
"1127" "CA" "1992-132-044-12" 1991 "132" "E" -3.932496718 -0.190774493
"1128" "CA" "1992-132-044-5" 1991 "132" "A" -3.619683884 -0.263831
"1129" "CA" "1992-132-044-5" 1991 "132" "B" -4.173349385 -0.168404757
"1130" "CA" "1992-132-044-5" 1991 "132" "C" -4.302956213 0.192142636
"1131" "CA" "1992-132-044-5" 1991 "132" "D" -3.304059389 0.036038368
"1132" "CA" "1992-132-044-5" 1991 "132" "E" -3.244990292 -0.082844282
"1133" "CA" "1992-132-044-8" 1991 "132" "A" -4.27254558 -0.554890187
"1134" "CA" "1992-132-044-8" 1991 "132" "B" -4.690515963 -0.247853546
"1135" "CA" "1992-132-044-8" 1991 "132" "C" -5.586223583 -0.724215495
"1136" "CA" "1992-132-044-8" 1991 "132" "D" -5.132089062 -0.395203902
"1137" "CA" "1992-132-044-8" 1991 "132" "E" -4.499125226 -0.378946026
