"fish_id" "distance" "sr8786" "location"
"1219" "Ma9" 2296.6996 0.709430815649458 "Mamore"
"1220" "Ma9" 2340.8669 0.709393401797665 "Mamore"
"1221" "Ma9" 2385.0342 0.70946277195651 "Mamore"
"1222" "Ma9" 2429.2015 0.709654758594851 "Mamore"
"1223" "Ma9" 2473.3688 0.709447154431618 "Mamore"
"1224" "Ma9" 2517.5361 0.709816136617074 "Mamore"
"1225" "Ma9" 2561.7034 0.710427282147145 "Mamore"
"1226" "Ma9" 2605.8707 0.711516631813169 "Mamore"
"1227" "Ma9" 2650.038 0.712273918984273 "Mamore"
"1228" "Ma9" 2694.2053 0.713275267839178 "Mamore"
"1229" "Ma9" 2738.3726 0.715061068630806 "Mamore"
"1230" "Ma9" 2782.5399 0.716374728852616 "Mamore"
"1231" "Ma9" 2826.7072 0.716488226242438 "Mamore"
"1232" "Ma9" 2870.8745 0.717315486144789 "Mamore"
"1233" "Ma10" 0 0.709747733812237 "Mamore"
"1234" "Ma10" 25 0.709729193771755 "Mamore"
"1235" "Ma10" 50 0.70987666170684 "Mamore"
"1236" "Ma10" 75 0.709230915482659 "Mamore"
"1237" "Ma10" 100 0.709758826704398 "Mamore"
"1238" "Ma10" 125 0.709600123673963 "Mamore"
"1239" "Ma10" 150 0.70949732020922 "Mamore"
"1240" "Ma10" 175 0.709327425138057 "Mamore"
"1241" "Ma10" 200 0.709327887070393 "Mamore"
"1242" "Ma10" 225 0.709645963247288 "Mamore"
"1243" "Ma10" 250 0.709576427686465 "Mamore"
"1244" "Ma10" 275 0.709539157124703 "Mamore"
"1245" "Ma10" 300 0.709454520881807 "Mamore"
"1246" "Ma10" 325 0.709320579685125 "Mamore"
"1247" "Ma10" 350 0.709516306605586 "Mamore"
"1248" "Ma10" 375 0.709456886096205 "Mamore"
"1249" "Ma10" 400 0.709338777542993 "Mamore"
"1250" "Ma10" 425 0.709449150585684 "Mamore"
"1251" "Ma10" 450 0.709401261867561 "Mamore"
"1252" "Ma10" 475 0.709406792280569 "Mamore"
"1253" "Ma10" 500 0.709311562617847 "Mamore"
"1254" "Ma10" 525 0.709606318614829 "Mamore"
"1255" "Ma10" 550 0.70946962636839 "Mamore"
"1256" "Ma10" 575 0.709367527203748 "Mamore"
"1257" "Ma10" 600 0.709544111911517 "Mamore"
"1258" "Ma10" 625 0.70945080421591 "Mamore"
"1259" "Ma10" 650 0.70941725677112 "Mamore"
"1260" "Ma10" 675 0.709501324069817 "Mamore"
"1261" "Ma10" 700 0.709353059176385 "Mamore"
"1262" "Ma10" 725 0.709477506391136 "Mamore"
"1263" "Ma10" 750 0.709738200688544 "Mamore"
"1264" "Ma10" 775 0.709738795761494 "Mamore"
"1265" "Ma10" 800 0.709742311518709 "Mamore"
"1266" "Ma10" 825 0.709880042437293 "Mamore"
"1267" "Ma10" 850 0.709742215603608 "Mamore"
"1268" "Ma10" 875 0.709566102846291 "Mamore"
"1269" "Ma10" 900 0.709825285273837 "Mamore"
"1270" "Ma10" 925 0.709704486425506 "Mamore"
"1271" "Ma10" 950 0.709898074288868 "Mamore"
"1272" "Ma10" 975 0.709921784579341 "Mamore"
"1273" "Ma10" 1000 0.709968636797788 "Mamore"
"1274" "Ma10" 1025 0.709926165308307 "Mamore"
"1275" "Ma10" 1050 0.709604353480157 "Mamore"
"1276" "Ma10" 1075 0.709812865183792 "Mamore"
"1277" "Ma10" 1100 0.709711147819944 "Mamore"
"1278" "Ma10" 1125 0.709820726381225 "Mamore"
"1279" "Ma10" 1150 0.709726340632052 "Mamore"
"1280" "Ma10" 1175 0.709804596598724 "Mamore"
"1281" "Ma10" 1200 0.709991989314366 "Mamore"
"1282" "Ma10" 1225 0.709805705501087 "Mamore"
"1283" "Ma10" 1250 0.709804370408601 "Mamore"
"1284" "Ma10" 1275 0.71014899307445 "Mamore"
"1285" "Ma10" 1300 0.709820262875868 "Mamore"
"1286" "Ma10" 1325 0.710058613577127 "Mamore"
"1287" "Ma10" 1350 0.710033233239674 "Mamore"
"1288" "Ma10" 1375 0.710288595289711 "Mamore"
"1289" "Ma10" 1400 0.710027048234892 "Mamore"
"1290" "Ma10" 1425 0.710268230701408 "Mamore"
"1291" "Ma10" 1450 0.710166599066007 "Mamore"
"1292" "Ma10" 1475 0.710174075940741 "Mamore"
"1293" "Ma10" 1500 0.709918373755109 "Mamore"
"1294" "Ma10" 1525 0.710326244453621 "Mamore"
"1295" "Ma10" 1550 0.710189732895188 "Mamore"
"1296" "Ma10" 1575 0.710228758404605 "Mamore"
"1297" "Ma10" 1600 0.709964278617509 "Mamore"
"1298" "Ma10" 1625 0.71014999985426 "Mamore"
"1299" "Ma10" 1650 0.709938549444734 "Mamore"
"1300" "Ma10" 1675 0.710109377609147 "Mamore"
"1301" "Ma10" 1700 0.710193988041136 "Mamore"
"1302" "Ma10" 1725 0.710258648042506 "Mamore"
"1303" "Ma10" 1750 0.710216227613039 "Mamore"
"1304" "Ma10" 1775 0.710138273759496 "Mamore"
"1305" "Ma10" 1800 0.70990042559145 "Mamore"
"1306" "Ma10" 1825 0.709972959352309 "Mamore"
"1307" "Ma10" 1850 0.709705429155791 "Mamore"
"1308" "Ma10" 1875 0.709740182281675 "Mamore"
"1309" "Ma10" 1900 0.709575122544432 "Mamore"
"1310" "Ma10" 1925 0.709670866293784 "Mamore"
"1311" "Ma10" 1950 0.709361021950274 "Mamore"
"1312" "Ma10" 1975 0.70952317470196 "Mamore"
"1313" "Ma10" 2000 0.709428918505105 "Mamore"
"1314" "Ma10" 2025 0.709774751698257 "Mamore"
"1315" "Ma10" 2050 0.709651514354655 "Mamore"
"1316" "Ma10" 2075 0.709691318918619 "Mamore"
"1317" "Ma10" 2100 0.709524372182649 "Mamore"
"1318" "Ma10" 2125 0.709593119575369 "Mamore"
"1319" "Ma10" 2150 0.709553355274606 "Mamore"
"1320" "Ma10" 2175 0.709543372796593 "Mamore"
"1321" "Ma10" 2200 0.709464315408221 "Mamore"
"1322" "Ma10" 2225 0.709352411583388 "Mamore"
"1323" "Ma10" 2250 0.709245078738782 "Mamore"
"1324" "Ma10" 2275 0.709554476169694 "Mamore"
"1325" "Ma10" 2300 0.709325258306534 "Mamore"
"1326" "Ma10" 2325 0.709347935968372 "Mamore"
"1327" "Ma10" 2350 0.709272455358234 "Mamore"
"1328" "Ma10" 2375 0.709325433160236 "Mamore"
"1329" "Ma10" 2400 0.709095280070682 "Mamore"
"1330" "Ma10" 2425 0.70929846386903 "Mamore"
"1331" "Ma10" 2450 0.709346054213391 "Mamore"
"1332" "Ma10" 2475 0.709556234589533 "Mamore"
"1333" "Ma10" 2500 0.709596531978277 "Mamore"
"1334" "Ma10" 2525 0.709928823338188 "Mamore"
"1335" "Ma10" 2550 0.710886345873667 "Mamore"
"1336" "Ma10" 2575 0.711923152949665 "Mamore"
"1337" "Ma10" 2600 0.712187167012867 "Mamore"
"1338" "Ma10" 2625 0.712476719240377 "Mamore"
"1339" "Ma10" 2650 0.714311606774974 "Mamore"
"1340" "Ma10" 2675 0.718827928044773 "Mamore"
"1341" "Ma10" 2700 0.72010492460567 "Mamore"
"1342" "Ma10" 2725 0.72081332704709 "Mamore"
"1343" "Ma10" 2750 0.720964139416867 "Mamore"
"1344" "Ma10" 2775 0.721043157177193 "Mamore"
"1345" "Ma10" 2800 0.720430272120774 "Mamore"
"1346" "Be1" 0 0.712753162677596 "Beni"
"1347" "Be1" 25 0.712576638470245 "Beni"
"1348" "Be1" 50 0.712533112334658 "Beni"
"1349" "Be1" 75 0.712440648523268 "Beni"
"1350" "Be1" 100 0.712330012438675 "Beni"
"1351" "Be1" 125 0.712574017042343 "Beni"
"1352" "Be1" 150 0.712436397971471 "Beni"
"1353" "Be1" 175 0.712312268732795 "Beni"
"1354" "Be1" 200 0.711824779653112 "Beni"
"1355" "Be1" 225 0.711034748977109 "Beni"
"1356" "Be1" 250 0.71036035258491 "Beni"
"1357" "Be1" 275 0.710080146221928 "Beni"
"1358" "Be1" 300 0.709909131714254 "Beni"
"1359" "Be1" 325 0.709903617086811 "Beni"
"1360" "Be1" 350 0.709726328575105 "Beni"
"1361" "Be1" 375 0.709755818153052 "Beni"
"1362" "Be1" 400 0.709708838154528 "Beni"
"1363" "Be1" 425 0.709708501160252 "Beni"
"1364" "Be1" 450 0.709698479414705 "Beni"
"1365" "Be1" 475 0.709459213464268 "Beni"
"1366" "Be1" 500 0.709446817749738 "Beni"
"1367" "Be1" 525 0.709409955352332 "Beni"
"1368" "Be1" 550 0.709565263380676 "Beni"
"1369" "Be1" 575 0.709476258076315 "Beni"
"1370" "Be1" 600 0.709396274813834 "Beni"
"1371" "Be1" 625 0.70944072868926 "Beni"
"1372" "Be1" 650 0.709468167179758 "Beni"
"1373" "Be1" 675 0.709481765958145 "Beni"
"1374" "Be1" 700 0.709390578207448 "Beni"
"1375" "Be1" 725 0.709437735009144 "Beni"
"1376" "Be1" 750 0.709396688350548 "Beni"
"1377" "Be1" 775 0.709499612870297 "Beni"
"1378" "Be1" 800 0.709345857473233 "Beni"
"1379" "Be1" 825 0.70938250468306 "Beni"
"1380" "Be1" 850 0.709317545771466 "Beni"
"1381" "Be1" 875 0.709395812560535 "Beni"
"1382" "Be1" 900 0.709483886548464 "Beni"
"1383" "Be1" 925 0.709446531352071 "Beni"
"1384" "Be1" 950 0.709378122486228 "Beni"
"1385" "Be1" 975 0.709414108682522 "Beni"
"1386" "Be1" 1000 0.70938836858426 "Beni"
"1387" "Be1" 1025 0.709558232717251 "Beni"
"1388" "Be1" 1050 0.709384919741826 "Beni"
"1389" "Be1" 1075 0.709307241677632 "Beni"
"1390" "Be1" 1100 0.709449683428291 "Beni"
"1391" "Be1" 1125 0.709453991474285 "Beni"
"1392" "Be1" 1150 0.709393652424359 "Beni"
"1393" "Be1" 1175 0.709281246115623 "Beni"
"1394" "Be1" 1200 0.709476194704196 "Beni"
"1395" "Be1" 1225 0.709357996744932 "Beni"
"1396" "Be1" 1250 0.709395833779996 "Beni"
"1397" "Be1" 1275 0.709410740188316 "Beni"
"1398" "Be1" 1300 0.709248740607593 "Beni"
"1399" "Be1" 1325 0.709349202763392 "Beni"
"1400" "Be1" 1350 0.709266512652913 "Beni"
"1401" "Be1" 1375 0.709274200442112 "Beni"
"1402" "Be1" 1400 0.709400041766977 "Beni"
"1403" "Be1" 1425 0.709391525917889 "Beni"
"1404" "Be1" 1450 0.709288411921495 "Beni"
"1405" "Be1" 1475 0.709363756154339 "Beni"
"1406" "Be1" 1500 0.709293198548338 "Beni"
"1407" "Be1" 1525 0.709223903567229 "Beni"
"1408" "Be1" 1550 0.709427077565552 "Beni"
"1409" "Be1" 1575 0.709354216266143 "Beni"
"1410" "Be1" 1600 0.709306697791431 "Beni"
"1411" "Be1" 1625 0.709384709858891 "Beni"
"1412" "Be1" 1650 0.709292215097079 "Beni"
"1413" "Be1" 1675 0.709228408811793 "Beni"
"1414" "Be1" 1700 0.709381127535158 "Beni"
"1415" "Be1" 1725 0.709389522100718 "Beni"
"1416" "Be1" 1750 0.70924506059638 "Beni"
"1417" "Be1" 1775 0.709340732629015 "Beni"
"1418" "Be1" 1800 0.709284955228532 "Beni"
"1419" "Be1" 1825 0.709262657842028 "Beni"
"1420" "Be1" 1850 0.709307521780523 "Beni"
"1421" "Be1" 1875 0.709352703211122 "Beni"
"1422" "Be1" 1900 0.709374677114902 "Beni"
"1423" "Be1" 1925 0.709440973911523 "Beni"
"1424" "Be1" 1950 0.709423340255759 "Beni"
"1425" "Be1" 1975 0.709383363770913 "Beni"
"1426" "Be1" 2000 0.70937256626594 "Beni"
"1427" "Be1" 2025 0.709316772328247 "Beni"
"1428" "Be1" 2050 0.709258320329767 "Beni"
"1429" "Be1" 2075 0.709448080848064 "Beni"
"1430" "Be1" 2100 0.709540139011884 "Beni"
"1431" "Be1" 2125 0.709340954240161 "Beni"
"1432" "Be1" 2150 0.709380031008159 "Beni"
"1433" "Be1" 2175 0.709369762146737 "Beni"
"1434" "Be1" 2200 0.709445864818372 "Beni"
"1435" "Be1" 2225 0.70945111590099 "Beni"
"1436" "Be1" 2250 0.709454767683049 "Beni"
"1437" "Be1" 2275 0.709263290359524 "Beni"
"1438" "Be1" 2300 0.709298708036112 "Beni"
"1439" "Be1" 2325 0.709232319045233 "Beni"
"1440" "Be1" 2350 0.709282473672738 "Beni"
"1441" "Be1" 2375 0.709389801692176 "Beni"
"1442" "Be1" 2400 0.709331272787259 "Beni"
"1443" "Be1" 2425 0.709335594967621 "Beni"
"1444" "Be1" 2450 0.709437826030993 "Beni"
"1445" "Be1" 2475 0.709408810500579 "Beni"
"1446" "Be1" 2500 0.709331335119303 "Beni"
"1447" "Be1" 2525 0.709527881786641 "Beni"
"1448" "Be1" 2550 0.709293898414596 "Beni"
"1449" "Be1" 2575 0.709310811035145 "Beni"
"1450" "Be1" 2600 0.709326769733817 "Beni"
"1451" "Be1" 2625 0.709287365046821 "Beni"
"1452" "Be1" 2650 0.709338837576517 "Beni"
"1453" "Be1" 2675 0.70936500915161 "Beni"
"1454" "Be1" 2700 0.709212899330875 "Beni"
"1455" "Be1" 2725 0.709286644794139 "Beni"
"1456" "Be1" 2750 0.709385380895326 "Beni"
"1457" "Be1" 2775 0.709460616062856 "Beni"
"1458" "Be1" 2800 0.709730469789149 "Beni"
"1459" "Be1" 2825 0.709907350409467 "Beni"
"1460" "Be1" 2850 0.709936944083663 "Beni"
"1461" "Be1" 2875 0.710081080960878 "Beni"
"1462" "Be1" 2900 0.710193886302359 "Beni"
"1463" "Be1" 2925 0.710109097102449 "Beni"
"1464" "Be1" 2950 0.709838044601584 "Beni"
"1465" "Be1" 2975 0.709954830626236 "Beni"
"1466" "Be1" 3000 0.710449375274815 "Beni"
"1467" "Be1" 3025 0.710330223653326 "Beni"
"1468" "Be1" 3050 0.710291692330169 "Beni"
"1469" "Be1" 3075 0.710545341219505 "Beni"
"1470" "Be1" 3100 0.710572048914652 "Beni"
"1471" "Be1" 3125 0.711336749388057 "Beni"
"1472" "Be1" 3150 0.713220551889142 "Beni"
"1473" "Be1" 3175 0.714935582513094 "Beni"
"1474" "Be1" 3200 0.717803783804307 "Beni"
"1475" "Be1" 3225 0.720169153296471 "Beni"
"1476" "Be1" 3250 0.721586258062241 "Beni"
"1477" "Be1" 3275 0.721542898218703 "Beni"
"1478" "Be1" 3300 0.721038777597517 "Beni"
"1479" "Be1" 3325 0.718856745117621 "Beni"
"1480" "Be1" 3350 0.716949906536827 "Beni"
"1481" "Be2" 0 0.712563145999398 "Beni"
"1482" "Be2" 25 0.712657715580575 "Beni"
"1483" "Be2" 50 0.712558053396663 "Beni"
"1484" "Be2" 75 0.712277753438667 "Beni"
"1485" "Be2" 100 0.710987473778133 "Beni"
"1486" "Be2" 125 0.710365452546616 "Beni"
"1487" "Be2" 150 0.710036780564534 "Beni"
"1488" "Be2" 175 0.709986408382524 "Beni"
"1489" "Be2" 200 0.709850144665585 "Beni"
"1490" "Be2" 225 0.709715323186846 "Beni"
"1491" "Be2" 250 0.709783444754348 "Beni"
"1492" "Be2" 275 0.709636466667481 "Beni"
"1493" "Be2" 300 0.709511757933369 "Beni"
"1494" "Be2" 325 0.709665982861414 "Beni"
"1495" "Be2" 350 0.709538384878581 "Beni"
"1496" "Be2" 375 0.709624559335111 "Beni"
"1497" "Be2" 400 0.70941335455334 "Beni"
"1498" "Be2" 425 0.709411851258402 "Beni"
"1499" "Be2" 450 0.709286916706057 "Beni"
"1500" "Be2" 475 0.709310988055143 "Beni"
"1501" "Be2" 500 0.709278804393452 "Beni"
"1502" "Be2" 525 0.709353092062665 "Beni"
"1503" "Be2" 550 0.709445876044555 "Beni"
"1504" "Be2" 575 0.709429536653317 "Beni"
"1505" "Be2" 600 0.70945370725646 "Beni"
"1506" "Be2" 625 0.709498627083635 "Beni"
"1507" "Be2" 650 0.709349846184731 "Beni"
"1508" "Be2" 675 0.709376845178726 "Beni"
"1509" "Be2" 700 0.709565908595317 "Beni"
"1510" "Be2" 725 0.709676426966398 "Beni"
"1511" "Be2" 750 0.709856827100093 "Beni"
"1512" "Be2" 775 0.709786922367357 "Beni"
"1513" "Be2" 800 0.709841108289797 "Beni"
"1514" "Be2" 825 0.709768264669233 "Beni"
"1515" "Be2" 850 0.709689818700047 "Beni"
"1516" "Be2" 875 0.709666275594285 "Beni"
"1517" "Be2" 900 0.709603378984529 "Beni"
"1518" "Be2" 925 0.709737586332044 "Beni"
"1519" "Be2" 950 0.709729545830221 "Beni"
"1520" "Be2" 975 0.709774761595668 "Beni"
"1521" "Be2" 1000 0.709683059184302 "Beni"
"1522" "Be2" 1025 0.709608852258527 "Beni"
"1523" "Be2" 1050 0.70957251034545 "Beni"
"1524" "Be2" 1075 0.709739086347506 "Beni"
"1525" "Be2" 1100 0.709761558614984 "Beni"
"1526" "Be2" 1125 0.70984332744517 "Beni"
"1527" "Be2" 1150 0.709861770138316 "Beni"
"1528" "Be2" 1175 0.709820151923411 "Beni"
"1529" "Be2" 1200 0.709744918668128 "Beni"
"1530" "Be2" 1225 0.709803266836454 "Beni"
"1531" "Be2" 1250 0.709711022645992 "Beni"
"1532" "Be2" 1275 0.709661881214565 "Beni"
"1533" "Be2" 1300 0.709681813312746 "Beni"
"1534" "Be2" 1325 0.709647180576312 "Beni"
"1535" "Be2" 1350 0.709506618839867 "Beni"
"1536" "Be2" 1375 0.709688859271952 "Beni"
"1537" "Be2" 1400 0.70979777661938 "Beni"
"1538" "Be2" 1425 0.709774504836735 "Beni"
"1539" "Be2" 1450 0.709744924841039 "Beni"
"1540" "Be2" 1475 0.709723176802868 "Beni"
"1541" "Be2" 1500 0.70983830548784 "Beni"
"1542" "Be2" 1525 0.709908373962715 "Beni"
"1543" "Be2" 1550 0.70991433500473 "Beni"
"1544" "Be2" 1575 0.709876469146667 "Beni"
"1545" "Be2" 1600 0.709808152460462 "Beni"
"1546" "Be2" 1625 0.709563486971307 "Beni"
"1547" "Be2" 1650 0.709487580066271 "Beni"
"1548" "Be2" 1675 0.709509150205622 "Beni"
"1549" "Be2" 1700 0.70956454477794 "Beni"
"1550" "Be2" 1725 0.709614144504408 "Beni"
"1551" "Be2" 1750 0.709435595220991 "Beni"
"1552" "Be2" 1775 0.709536241411897 "Beni"
"1553" "Be2" 1800 0.709501343748107 "Beni"
"1554" "Be2" 1825 0.709555064464572 "Beni"
"1555" "Be2" 1850 0.709564060583015 "Beni"
"1556" "Be2" 1875 0.709517816272679 "Beni"
"1557" "Be2" 1900 0.709426021976365 "Beni"
"1558" "Be2" 1925 0.709473947754837 "Beni"
"1559" "Be2" 1950 0.709568832094018 "Beni"
"1560" "Be2" 1975 0.709516148419858 "Beni"
"1561" "Be2" 2000 0.709564200298261 "Beni"
"1562" "Be2" 2025 0.709574509502965 "Beni"
"1563" "Be2" 2050 0.709492266035072 "Beni"
"1564" "Be2" 2075 0.709409221645754 "Beni"
"1565" "Be2" 2100 0.709392052600719 "Beni"
"1566" "Be2" 2125 0.709435948747735 "Beni"
"1567" "Be2" 2150 0.709442869158692 "Beni"
"1568" "Be2" 2175 0.709486509336833 "Beni"
"1569" "Be2" 2200 0.709465982432027 "Beni"
"1570" "Be2" 2225 0.709515366297768 "Beni"
"1571" "Be2" 2250 0.709324377145396 "Beni"
"1572" "Be2" 2275 0.709358522525584 "Beni"
"1573" "Be2" 2300 0.709262078203718 "Beni"
"1574" "Be2" 2325 0.709532674203205 "Beni"
"1575" "Be2" 2350 0.709595105839151 "Beni"
"1576" "Be2" 2375 0.709802288313613 "Beni"
"1577" "Be2" 2400 0.709687690654052 "Beni"
"1578" "Be2" 2425 0.709538297783086 "Beni"
"1579" "Be2" 2450 0.709606459003243 "Beni"
"1580" "Be2" 2475 0.709547043737074 "Beni"
"1581" "Be2" 2500 0.709895744575279 "Beni"
"1582" "Be2" 2525 0.710264755155034 "Beni"
"1583" "Be2" 2550 0.710975313608625 "Beni"
"1584" "Be2" 2575 0.711363536425437 "Beni"
"1585" "Be2" 2600 0.711870704426689 "Beni"
"1586" "Be2" 2625 0.712457700998666 "Beni"
"1587" "Be2" 2650 0.712749981986977 "Beni"
"1588" "Be2" 2675 0.71327245445927 "Beni"
"1589" "Be2" 2700 0.713844725119121 "Beni"
"1590" "Be2" 2725 0.71415693990278 "Beni"
"1591" "Be2" 2750 0.71437162437099 "Beni"
"1592" "Be2" 2775 0.714541183799135 "Beni"
"1593" "Be2" 2800 0.71424717118068 "Beni"
"1594" "Be2" 2825 0.714170186846547 "Beni"
"1595" "Be2" 2850 0.714039235495684 "Beni"
"1596" "Be3" 0 0.718123917818718 "Beni"
"1597" "Be3" 25 0.717991936993694 "Beni"
"1598" "Be3" 50 0.718198391774767 "Beni"
"1599" "Be3" 75 0.718206575129117 "Beni"
"1600" "Be3" 100 0.717799639385731 "Beni"
"1601" "Be3" 125 0.716030330824893 "Beni"
"1602" "Be3" 150 0.714627399481783 "Beni"
"1603" "Be3" 175 0.712936490850513 "Beni"
"1604" "Be3" 200 0.711849620861926 "Beni"
"1605" "Be3" 225 0.710820021932348 "Beni"
"1606" "Be3" 250 0.710213409756268 "Beni"
"1607" "Be3" 275 0.709941502250612 "Beni"
"1608" "Be3" 300 0.709755028563741 "Beni"
"1609" "Be3" 325 0.709807948947341 "Beni"
"1610" "Be3" 350 0.709675943602661 "Beni"
"1611" "Be3" 375 0.709619092659376 "Beni"
"1612" "Be3" 400 0.709710460433102 "Beni"
"1613" "Be3" 425 0.70954128997841 "Beni"
"1614" "Be3" 450 0.7095486127298 "Beni"
"1615" "Be3" 475 0.709419324594248 "Beni"
"1616" "Be3" 500 0.709617632674523 "Beni"
"1617" "Be3" 525 0.709526655706372 "Beni"
"1618" "Be3" 550 0.709554908335653 "Beni"
"1619" "Be3" 575 0.709566718362411 "Beni"
"1620" "Be3" 600 0.709438871497585 "Beni"
"1621" "Be3" 625 0.709443984547229 "Beni"
"1622" "Be3" 650 0.70942758222862 "Beni"
"1623" "Be3" 675 0.709430364240196 "Beni"
"1624" "Be3" 700 0.709334026017833 "Beni"
"1625" "Be3" 725 0.709440027113065 "Beni"
"1626" "Be3" 750 0.709270963526271 "Beni"
"1627" "Be3" 775 0.709479745923502 "Beni"
"1628" "Be3" 800 0.709446708676483 "Beni"
"1629" "Be3" 825 0.709457964715394 "Beni"
"1630" "Be3" 850 0.70930803163341 "Beni"
"1631" "Be3" 875 0.709406844752924 "Beni"
"1632" "Be3" 900 0.709346402499651 "Beni"
"1633" "Be3" 925 0.709371994490515 "Beni"
"1634" "Be3" 950 0.709502184162477 "Beni"
"1635" "Be3" 975 0.709296586616389 "Beni"
"1636" "Be3" 1000 0.709402429541016 "Beni"
"1637" "Be3" 1025 0.70941300539232 "Beni"
"1638" "Be3" 1050 0.709307734557567 "Beni"
"1639" "Be3" 1075 0.709312827947605 "Beni"
"1640" "Be3" 1100 0.709276223657225 "Beni"
"1641" "Be3" 1125 0.709301385207879 "Beni"
"1642" "Be3" 1150 0.709466623682467 "Beni"
"1643" "Be3" 1175 0.709411435647077 "Beni"
"1644" "Be3" 1200 0.709249770556111 "Beni"
"1645" "Be3" 1225 0.709427855878903 "Beni"
"1646" "Be3" 1250 0.70941093200204 "Beni"
"1647" "Be3" 1275 0.709309572529695 "Beni"
"1648" "Be3" 1300 0.709579234434634 "Beni"
"1649" "Be3" 1325 0.709194981912646 "Beni"
"1650" "Be3" 1350 0.709437034350169 "Beni"
"1651" "Be3" 1375 0.709458535812092 "Beni"
"1652" "Be3" 1400 0.709376774777493 "Beni"
"1653" "Be3" 1425 0.70928991445238 "Beni"
"1654" "Be3" 1450 0.709462917357516 "Beni"
"1655" "Be3" 1475 0.709430590079461 "Beni"
"1656" "Be3" 1500 0.709286439173841 "Beni"
"1657" "Be3" 1525 0.70979023531963 "Beni"
"1658" "Be3" 1550 0.709855910563584 "Beni"
"1659" "Be3" 1575 0.709445431854653 "Beni"
"1660" "Be3" 1600 0.709731613683278 "Beni"
"1661" "Be3" 1625 0.709598917130227 "Beni"
"1662" "Be3" 1650 0.709529635642577 "Beni"
"1663" "Be3" 1675 0.709631112397819 "Beni"
"1664" "Be3" 1700 0.709762023019739 "Beni"
"1665" "Be3" 1725 0.709520568470708 "Beni"
"1666" "Be3" 1750 0.709933505756402 "Beni"
"1667" "Be3" 1775 0.709784705802708 "Beni"
"1668" "Be3" 1800 0.709692367991384 "Beni"
"1669" "Be3" 1825 0.709913423290783 "Beni"
"1670" "Be3" 1850 0.709826051120812 "Beni"
"1671" "Be3" 1875 0.709540372673506 "Beni"
"1672" "Be3" 1900 0.709684541810114 "Beni"
"1673" "Be3" 1925 0.709378734658371 "Beni"
"1674" "Be3" 1950 0.70957080152205 "Beni"
"1675" "Be3" 1975 0.709612304770998 "Beni"
"1676" "Be3" 2000 0.70947172229914 "Beni"
"1677" "Be3" 2025 0.709567997803654 "Beni"
"1678" "Be3" 2050 0.70978794462259 "Beni"
"1679" "Be3" 2075 0.709515593286208 "Beni"
"1680" "Be3" 2100 0.709437449746223 "Beni"
"1681" "Be3" 2125 0.709520422169553 "Beni"
"1682" "Be3" 2150 0.709369564767538 "Beni"
"1683" "Be3" 2175 0.709471476670881 "Beni"
"1684" "Be3" 2200 0.709776758123623 "Beni"
"1685" "Be3" 2225 0.709327694306957 "Beni"
"1686" "Be3" 2250 0.709523758035274 "Beni"
"1687" "Be3" 2275 0.70985629812663 "Beni"
"1688" "Be3" 2300 0.709716811737545 "Beni"
"1689" "Be3" 2325 0.709454127398461 "Beni"
"1690" "Be3" 2350 0.709634847615416 "Beni"
"1691" "Be3" 2375 0.709451161671031 "Beni"
"1692" "Be3" 2400 0.7097144546124 "Beni"
"1693" "Be3" 2425 0.709626766542456 "Beni"
"1694" "Be3" 2450 0.709663684179324 "Beni"
"1695" "Be3" 2475 0.709718800545026 "Beni"
"1696" "Be3" 2500 0.709709068294683 "Beni"
"1697" "Be3" 2525 0.709226819108817 "Beni"
"1698" "Be3" 2550 0.710080100384925 "Beni"
"1699" "Be3" 2575 0.710619229672447 "Beni"
"1700" "Be3" 2600 0.711871153725502 "Beni"
"1701" "Be3" 2625 0.712284676267565 "Beni"
"1702" "Be3" 2650 0.712961668121743 "Beni"
"1703" "Be3" 2675 0.713174954202795 "Beni"
"1704" "Be3" 2700 0.713442550043276 "Beni"
"1705" "Be3" 2725 0.713775080607854 "Beni"
"1706" "Be3" 2750 0.714122720511203 "Beni"
"1707" "Be3" 2775 0.714000312492296 "Beni"
"1708" "Be3" 2800 0.713975192193977 "Beni"
"1709" "Be3" 2825 0.713785333891791 "Beni"
"1710" "Be3" 2850 0.714503335399392 "Beni"
"1711" "Be3" 2875 0.714767580205004 "Beni"
"1712" "Be3" 2900 0.715887225543563 "Beni"
"1713" "Be3" 2925 0.716327292237691 "Beni"
"1714" "Be3" 2950 0.716001415302409 "Beni"
"1715" "Be3" 2975 0.715760667094821 "Beni"
"1716" "Be3" 3000 0.715938232721741 "Beni"
"1717" "Be3" 3025 0.715497119671493 "Beni"
"1718" "Be3" 3050 0.715903045112553 "Beni"
"1719" "Be3" 3075 0.71640995286044 "Beni"
"1720" "Be3" 3100 0.717690070188249 "Beni"
"1721" "Be3" 3125 0.71828558921592 "Beni"
"1722" "Be3" 3150 0.718726433134488 "Beni"
"1723" "Be3" 3175 0.718842319192834 "Beni"
"1724" "Be3" 3200 0.718390736404105 "Beni"
"1725" "Be3" 3225 0.717801121405445 "Beni"
"1726" "Be3" 3250 0.718013317592652 "Beni"
"1727" "Be3" 3275 0.718482383509289 "Beni"
"1728" "Be3" 3300 0.718929980929511 "Beni"
"1729" "Be3" 3325 0.718844434761276 "Beni"
"1730" "Be3" 3350 0.718698637182262 "Beni"
