"fish_code" "distance" "oto_sr8786" "river"
"7582" "2035" 567.600000000001 0.7088394 "GreatForester"
"7583" "2035" 574.200000000001 0.7089478 "GreatForester"
"7584" "2035" 580.800000000001 0.7083943 "GreatForester"
"7585" "2035" 587.400000000001 0.709088 "GreatForester"
"7586" "2035" 594.000000000001 0.7093807 "GreatForester"
"7587" "2035" 600.600000000001 0.708446 "GreatForester"
"7588" "2035" 607.200000000001 0.7082012 "GreatForester"
"7589" "2035" 613.800000000001 0.7084484 "GreatForester"
"7590" "2035" 620.400000000001 0.7083163 "GreatForester"
"7591" "2035" 627.000000000001 0.7082634 "GreatForester"
"7592" "2035" 633.600000000001 0.7095104 "GreatForester"
"7593" "2035" 640.200000000001 0.7082095 "GreatForester"
"7594" "2035" 646.800000000001 0.7077209 "GreatForester"
"7595" "2035" 653.400000000001 0.708089 "GreatForester"
"7596" "2035" 660.000000000001 0.707599 "GreatForester"
"7597" "2035" 666.600000000001 0.7077924 "GreatForester"
"7598" "2035" 673.200000000001 0.7091908 "GreatForester"
"7599" "2035" 679.800000000001 0.7068323 "GreatForester"
"7600" "2035" 686.400000000001 0.7069012 "GreatForester"
"7601" "2035" 693.000000000001 0.7073691 "GreatForester"
"7602" "2035" 699.600000000001 0.7065665 "GreatForester"
"7603" "2035" 706.200000000001 0.7063314 "GreatForester"
"7604" "2035" 712.800000000001 0.7071941 "GreatForester"
"7605" "2035" 719.400000000001 0.7069422 "GreatForester"
"7606" "2035" 726.000000000001 0.7077631 "GreatForester"
"7607" "2035" 732.600000000002 0.7070464 "GreatForester"
"7608" "2035" 739.200000000002 0.7056507 "GreatForester"
"7609" "2036" 0 0.709083 "GreatForester"
"7610" "2036" 6.6 0.7087264 "GreatForester"
"7611" "2036" 13.2 0.7090462 "GreatForester"
"7612" "2036" 19.8 0.7088441 "GreatForester"
"7613" "2036" 26.4 0.7088619 "GreatForester"
"7614" "2036" 33 0.7087266 "GreatForester"
"7615" "2036" 39.6 0.7090259 "GreatForester"
"7616" "2036" 46.2 0.7087635 "GreatForester"
"7617" "2036" 52.8 0.708662 "GreatForester"
"7618" "2036" 59.4 0.7088342 "GreatForester"
"7619" "2036" 66 0.7085799 "GreatForester"
"7620" "2036" 72.6 0.7086625 "GreatForester"
"7621" "2036" 79.2 0.7086459 "GreatForester"
"7622" "2036" 85.8 0.7086998 "GreatForester"
"7623" "2036" 92.4 0.7085704 "GreatForester"
"7624" "2036" 99 0.7085025 "GreatForester"
"7625" "2036" 105.6 0.7088473 "GreatForester"
"7626" "2036" 112.2 0.7087699 "GreatForester"
"7627" "2036" 118.8 0.7088385 "GreatForester"
"7628" "2036" 125.4 0.7087324 "GreatForester"
"7629" "2036" 132 0.7086486 "GreatForester"
"7630" "2036" 138.6 0.7086823 "GreatForester"
"7631" "2036" 145.2 0.7084645 "GreatForester"
"7632" "2036" 151.8 0.7087628 "GreatForester"
"7633" "2036" 158.4 0.7089112 "GreatForester"
"7634" "2036" 165 0.7087553 "GreatForester"
"7635" "2036" 171.6 0.7085835 "GreatForester"
"7636" "2036" 178.2 0.7086833 "GreatForester"
"7637" "2036" 184.8 0.7088162 "GreatForester"
"7638" "2036" 191.4 0.7087285 "GreatForester"
"7639" "2036" 198 0.7087123 "GreatForester"
"7640" "2036" 204.6 0.7091062 "GreatForester"
"7641" "2036" 211.2 0.7088304 "GreatForester"
"7642" "2036" 217.8 0.7094684 "GreatForester"
"7643" "2036" 224.4 0.7085757 "GreatForester"
"7644" "2036" 231 0.7086638 "GreatForester"
"7645" "2036" 237.6 0.7088888 "GreatForester"
"7646" "2036" 244.2 0.7085648 "GreatForester"
"7647" "2036" 250.8 0.7086256 "GreatForester"
"7648" "2036" 257.4 0.7086642 "GreatForester"
"7649" "2036" 264 0.7087551 "GreatForester"
"7650" "2036" 270.6 0.7084769 "GreatForester"
"7651" "2036" 277.2 0.7085198 "GreatForester"
"7652" "2036" 283.8 0.7083914 "GreatForester"
"7653" "2036" 290.4 0.7087966 "GreatForester"
"7654" "2036" 297 0.7089821 "GreatForester"
"7655" "2036" 303.6 0.7088833 "GreatForester"
"7656" "2036" 310.2 0.7086744 "GreatForester"
"7657" "2036" 316.8 0.7085849 "GreatForester"
"7658" "2036" 323.4 0.7087721 "GreatForester"
"7659" "2036" 330 0.7085726 "GreatForester"
"7660" "2036" 336.6 0.708506 "GreatForester"
"7661" "2036" 343.2 0.7083834 "GreatForester"
"7662" "2036" 349.8 0.7086395 "GreatForester"
"7663" "2036" 356.4 0.708411 "GreatForester"
"7664" "2036" 363 0.7084647 "GreatForester"
"7665" "2036" 369.6 0.7095268 "GreatForester"
"7666" "2036" 376.2 0.7084041 "GreatForester"
"7667" "2036" 382.8 0.7084323 "GreatForester"
"7668" "2036" 389.4 0.7083341 "GreatForester"
"7669" "2036" 396 0.7081209 "GreatForester"
"7670" "2036" 402.6 0.708123 "GreatForester"
"7671" "2036" 409.2 0.7076861 "GreatForester"
"7672" "2036" 415.8 0.7076888 "GreatForester"
"7673" "2036" 422.4 0.7074271 "GreatForester"
"7674" "2036" 429 0.7070714 "GreatForester"
"7675" "2036" 435.6 0.7064455 "GreatForester"
"7676" "2036" 442.200000000001 0.7067855 "GreatForester"
"7677" "2036" 448.800000000001 0.70666 "GreatForester"
"7678" "2036" 455.400000000001 0.7069249 "GreatForester"
"7679" "2036" 462.000000000001 0.7066943 "GreatForester"
"7680" "2036" 468.600000000001 0.707036 "GreatForester"
"7681" "2036" 475.200000000001 0.7070501 "GreatForester"
"7682" "2036" 481.800000000001 0.7076444 "GreatForester"
"7683" "2036" 488.400000000001 0.707306 "GreatForester"
"7684" "2036" 495.000000000001 0.707597 "GreatForester"
"7685" "2036" 501.600000000001 0.7082077 "GreatForester"
"7686" "2036" 508.200000000001 0.7082415 "GreatForester"
"7687" "2036" 514.800000000001 0.7081245 "GreatForester"
"7688" "2036" 521.400000000001 0.7079771 "GreatForester"
"7689" "2036" 528.000000000001 0.7081919 "GreatForester"
"7690" "2036" 534.600000000001 0.707886 "GreatForester"
"7691" "2036" 541.200000000001 0.7075064 "GreatForester"
"7692" "2036" 547.800000000001 0.7066898 "GreatForester"
"7693" "2036" 554.400000000001 0.7067543 "GreatForester"
"7694" "2036" 561.000000000001 0.7071964 "GreatForester"
"7695" "2036" 567.600000000001 0.7064318 "GreatForester"
"7696" "2036" 574.200000000001 0.7065755 "GreatForester"
"7697" "2036" 580.800000000001 0.7060597 "GreatForester"
"7698" "2036" 587.400000000001 0.7062063 "GreatForester"
"7699" "2036" 594.000000000001 0.706531 "GreatForester"
"7700" "2036" 600.600000000001 0.7078228 "GreatForester"
"7701" "2036" 607.200000000001 0.7061191 "GreatForester"
"7702" "2036" 613.800000000001 0.7062985 "GreatForester"
"7703" "2036" 620.400000000001 0.7056682 "GreatForester"
"7704" "2036" 627.000000000001 0.7054191 "GreatForester"
"7705" "2036" 633.600000000001 0.7062352 "GreatForester"
"7706" "2036" 640.200000000001 0.7059177 "GreatForester"
"7707" "2036" 646.800000000001 0.7056462 "GreatForester"
"7708" "2036" 653.400000000001 0.7057471 "GreatForester"
"7709" "2036" 660.000000000001 0.70599 "GreatForester"
"7710" "2036" 666.600000000001 0.7057486 "GreatForester"
"7711" "2036" 673.200000000001 0.7057385 "GreatForester"
"7712" "2036" 679.800000000001 0.7057529 "GreatForester"
"7713" "2036" 686.400000000001 0.7060285 "GreatForester"
"7714" "2036" 693.000000000001 0.7066409 "GreatForester"
"7715" "2036" 699.600000000001 0.706944 "GreatForester"
"7716" "2037" 0 0.7082304 "GreatForester"
"7717" "2037" 6.6 0.7090521 "GreatForester"
"7718" "2037" 13.2 0.7087795 "GreatForester"
"7719" "2037" 19.8 0.7089001 "GreatForester"
"7720" "2037" 26.4 0.708899 "GreatForester"
"7721" "2037" 33 0.7092823 "GreatForester"
"7722" "2037" 39.6 0.7097517 "GreatForester"
"7723" "2037" 46.2 0.7088761 "GreatForester"
"7724" "2037" 52.8 0.709197 "GreatForester"
"7725" "2037" 59.4 0.7087249 "GreatForester"
"7726" "2037" 66 0.7089884 "GreatForester"
"7727" "2037" 72.6 0.7089352 "GreatForester"
"7728" "2037" 79.2 0.7089647 "GreatForester"
"7729" "2037" 85.8 0.7089269 "GreatForester"
"7730" "2037" 92.4 0.7090049 "GreatForester"
"7731" "2037" 99 0.7093453 "GreatForester"
"7732" "2037" 105.6 0.7088956 "GreatForester"
"7733" "2037" 112.2 0.7088932 "GreatForester"
"7734" "2037" 118.8 NA "GreatForester"
"7735" "2037" 125.4 0.708865 "GreatForester"
"7736" "2037" 132 0.7089334 "GreatForester"
"7737" "2037" 138.6 0.7089874 "GreatForester"
"7738" "2037" 145.2 0.7090381 "GreatForester"
"7739" "2037" 151.8 0.7089706 "GreatForester"
"7740" "2037" 158.4 0.7091448 "GreatForester"
"7741" "2037" 165 0.7089263 "GreatForester"
"7742" "2037" 171.6 0.7090129 "GreatForester"
"7743" "2037" 178.2 0.7088829 "GreatForester"
"7744" "2037" 184.8 0.7095129 "GreatForester"
"7745" "2037" 191.4 0.7089401 "GreatForester"
"7746" "2037" 198 0.7092546 "GreatForester"
"7747" "2037" 204.6 0.7089787 "GreatForester"
"7748" "2037" 211.2 0.7090943 "GreatForester"
"7749" "2037" 217.8 0.7086981 "GreatForester"
"7750" "2037" 224.4 0.7087106 "GreatForester"
"7751" "2037" 231 0.7089518 "GreatForester"
"7752" "2037" 237.6 0.7090973 "GreatForester"
"7753" "2037" 244.2 0.70882 "GreatForester"
"7754" "2037" 250.8 0.7090495 "GreatForester"
"7755" "2037" 257.4 0.7088101 "GreatForester"
"7756" "2037" 264 0.7088112 "GreatForester"
"7757" "2037" 270.6 0.7089775 "GreatForester"
"7758" "2037" 277.2 0.7096676 "GreatForester"
"7759" "2037" 283.8 0.7089713 "GreatForester"
"7760" "2037" 290.4 0.7089341 "GreatForester"
"7761" "2037" 297 0.7087301 "GreatForester"
"7762" "2037" 303.6 0.7098415 "GreatForester"
"7763" "2037" 310.2 0.7088692 "GreatForester"
"7764" "2037" 316.8 0.7086398 "GreatForester"
"7765" "2037" 323.4 0.7091166 "GreatForester"
"7766" "2037" 330 0.7089298 "GreatForester"
"7767" "2037" 336.6 0.7089459 "GreatForester"
"7768" "2037" 343.2 0.7090711 "GreatForester"
"7769" "2037" 349.8 0.7089844 "GreatForester"
"7770" "2037" 356.4 0.708883 "GreatForester"
"7771" "2037" 363 0.7087568 "GreatForester"
"7772" "2037" 369.6 0.7094384 "GreatForester"
"7773" "2037" 376.2 0.7090374 "GreatForester"
"7774" "2037" 382.8 0.7089309 "GreatForester"
"7775" "2037" 389.4 0.708667 "GreatForester"
"7776" "2037" 396 0.7088882 "GreatForester"
"7777" "2037" 402.6 0.7085695 "GreatForester"
"7778" "2037" 409.2 0.7088625 "GreatForester"
"7779" "2037" 415.8 0.7087463 "GreatForester"
"7780" "2037" 422.4 0.7087871 "GreatForester"
"7781" "2037" 429 0.7087778 "GreatForester"
"7782" "2037" 435.6 0.7089854 "GreatForester"
"7783" "2037" 442.200000000001 0.709 "GreatForester"
"7784" "2037" 448.800000000001 0.7091624 "GreatForester"
"7785" "2037" 455.400000000001 0.7088466 "GreatForester"
"7786" "2037" 462.000000000001 0.709038 "GreatForester"
"7787" "2037" 468.600000000001 0.7090548 "GreatForester"
"7788" "2037" 475.200000000001 0.7093749 "GreatForester"
"7789" "2037" 481.800000000001 0.7091691 "GreatForester"
"7790" "2037" 488.400000000001 0.7091208 "GreatForester"
"7791" "2037" 495.000000000001 0.7092146 "GreatForester"
"7792" "2037" 501.600000000001 0.7089611 "GreatForester"
"7793" "2037" 508.200000000001 0.7089196 "GreatForester"
"7794" "2037" 514.800000000001 0.7090246 "GreatForester"
"7795" "2037" 521.400000000001 0.7084866 "GreatForester"
"7796" "2038" 0 0.7101797 "GreatForester"
"7797" "2038" 6.6 0.7087272 "GreatForester"
"7798" "2038" 13.2 0.7092134 "GreatForester"
"7799" "2038" 19.8 0.709161 "GreatForester"
"7800" "2038" 26.4 0.7091252 "GreatForester"
"7801" "2038" 33 0.7098074 "GreatForester"
"7802" "2038" 39.6 0.7090344 "GreatForester"
"7803" "2038" 46.2 0.7089802 "GreatForester"
"7804" "2038" 52.8 0.7087654 "GreatForester"
"7805" "2038" 59.4 0.7087301 "GreatForester"
"7806" "2038" 66 0.7091848 "GreatForester"
"7807" "2038" 72.6 0.7088618 "GreatForester"
"7808" "2038" 79.2 0.7086282 "GreatForester"
"7809" "2038" 85.8 0.7088585 "GreatForester"
"7810" "2038" 92.4 0.7089786 "GreatForester"
"7811" "2038" 99 0.7087971 "GreatForester"
"7812" "2038" 105.6 0.7086946 "GreatForester"
"7813" "2038" 112.2 0.7087437 "GreatForester"
"7814" "2038" 118.8 0.7087818 "GreatForester"
"7815" "2038" 125.4 0.7085863 "GreatForester"
"7816" "2038" 132 0.7087677 "GreatForester"
"7817" "2038" 138.6 0.7088193 "GreatForester"
"7818" "2038" 145.2 0.708765 "GreatForester"
"7819" "2038" 151.8 0.708824 "GreatForester"
"7820" "2038" 158.4 0.7087939 "GreatForester"
"7821" "2038" 165 0.7089378 "GreatForester"
"7822" "2038" 171.6 0.7085602 "GreatForester"
"7823" "2038" 178.2 0.7090807 "GreatForester"
"7824" "2038" 184.8 0.7088881 "GreatForester"
"7825" "2038" 191.4 0.7090726 "GreatForester"
"7826" "2038" 198 0.7088502 "GreatForester"
"7827" "2038" 204.6 0.7088898 "GreatForester"
"7828" "2038" 211.2 0.7085711 "GreatForester"
"7829" "2038" 217.8 0.7098388 "GreatForester"
"7830" "2038" 224.4 0.7086807 "GreatForester"
"7831" "2038" 231 0.7085111 "GreatForester"
"7832" "2038" 237.6 0.7086807 "GreatForester"
"7833" "2038" 244.2 0.7087382 "GreatForester"
"7834" "2038" 250.8 0.7088959 "GreatForester"
"7835" "2038" 257.4 0.7087318 "GreatForester"
"7836" "2038" 264 0.7087888 "GreatForester"
"7837" "2038" 270.6 0.7087669 "GreatForester"
"7838" "2038" 277.2 0.708743 "GreatForester"
"7839" "2038" 283.8 0.708895 "GreatForester"
"7840" "2038" 290.4 0.7088313 "GreatForester"
"7841" "2038" 297 0.7083195 "GreatForester"
"7842" "2038" 303.6 0.7088835 "GreatForester"
"7843" "2038" 310.2 0.7089307 "GreatForester"
"7844" "2038" 316.8 0.7090376 "GreatForester"
"7845" "2038" 323.4 0.7088621 "GreatForester"
"7846" "2038" 330 0.7085184 "GreatForester"
"7847" "2038" 336.6 0.7088021 "GreatForester"
"7848" "2038" 343.2 0.7088923 "GreatForester"
"7849" "2038" 349.8 0.7088267 "GreatForester"
"7850" "2038" 356.4 0.7089239 "GreatForester"
"7851" "2038" 363 0.7086422 "GreatForester"
"7852" "2038" 369.6 0.7088569 "GreatForester"
"7853" "2038" 376.2 0.7088322 "GreatForester"
"7854" "2038" 382.8 0.7087592 "GreatForester"
"7855" "2038" 389.4 0.7088959 "GreatForester"
"7856" "2038" 396 0.7086506 "GreatForester"
"7857" "2038" 402.6 0.7084159 "GreatForester"
"7858" "2038" 409.2 0.7086209 "GreatForester"
"7859" "2038" 415.8 0.7087227 "GreatForester"
"7860" "2038" 422.4 0.7085269 "GreatForester"
"7861" "2038" 429 0.7087259 "GreatForester"
"7862" "2038" 435.6 0.7088819 "GreatForester"
"7863" "2038" 442.200000000001 0.7084255 "GreatForester"
"7864" "2038" 448.800000000001 0.7090308 "GreatForester"
"7865" "2038" 455.400000000001 0.7086882 "GreatForester"
"7866" "2038" 462.000000000001 0.7085394 "GreatForester"
"7867" "2038" 468.600000000001 0.7092003 "GreatForester"
"7868" "2038" 475.200000000001 0.7084868 "GreatForester"
"7869" "2038" 481.800000000001 0.709111 "GreatForester"
"7870" "2038" 488.400000000001 0.7084215 "GreatForester"
"7871" "2038" 495.000000000001 0.7085783 "GreatForester"
"7872" "2038" 501.600000000001 0.7082177 "GreatForester"
"7873" "2038" 508.200000000001 0.7084551 "GreatForester"
"7874" "2038" 514.800000000001 0.708184 "GreatForester"
"7875" "2038" 521.400000000001 0.7082379 "GreatForester"
"7876" "2038" 528.000000000001 0.7085568 "GreatForester"
"7877" "2038" 534.600000000001 0.7081473 "GreatForester"
"7878" "2038" 541.200000000001 0.7087314 "GreatForester"
"7879" "2038" 547.800000000001 0.708479 "GreatForester"
"7880" "2038" 554.400000000001 0.7086557 "GreatForester"
"7881" "2038" 561.000000000001 0.7083676 "GreatForester"
"7882" "2038" 567.600000000001 0.7087327 "GreatForester"
"7883" "2038" 574.200000000001 0.7086964 "GreatForester"
"7884" "2038" 580.800000000001 0.7083324 "GreatForester"
"7885" "2038" 587.400000000001 0.7082466 "GreatForester"
"7886" "2038" 594.000000000001 0.7075841 "GreatForester"
"7887" "2038" 600.600000000001 0.7087461 "GreatForester"
"7888" "2038" 607.200000000001 0.7072634 "GreatForester"
"7889" "2038" 613.800000000001 0.7069526 "GreatForester"
"7890" "2038" 620.400000000001 0.7068437 "GreatForester"
"7891" "2038" 627.000000000001 0.7069209 "GreatForester"
"7892" "2038" 633.600000000001 0.7071609 "GreatForester"
"7893" "2038" 640.200000000001 0.707348 "GreatForester"
"7894" "2038" 646.800000000001 0.7073661 "GreatForester"
"7895" "2038" 653.400000000001 0.7079639 "GreatForester"
"7896" "2038" 660.000000000001 0.7081046 "GreatForester"
"7897" "2038" 666.600000000001 0.7083888 "GreatForester"
"7898" "2038" 673.200000000001 0.7082435 "GreatForester"
"7899" "2038" 679.800000000001 0.7085772 "GreatForester"
"7900" "2038" 686.400000000001 0.7080467 "GreatForester"
"7901" "2038" 693.000000000001 0.7078273 "GreatForester"
"7902" "2039" 0 0.7086573 "GreatForester"
"7903" "2039" 6.6 0.7090247 "GreatForester"
"7904" "2039" 13.2 0.7087636 "GreatForester"
"7905" "2039" 19.8 0.7087692 "GreatForester"
"7906" "2039" 26.4 0.7086805 "GreatForester"
"7907" "2039" 33 0.7087256 "GreatForester"
"7908" "2039" 39.6 0.7087877 "GreatForester"
"7909" "2039" 46.2 0.708809 "GreatForester"
"7910" "2039" 52.8 0.7089068 "GreatForester"
"7911" "2039" 59.4 0.7087011 "GreatForester"
"7912" "2039" 66 0.7085811 "GreatForester"
"7913" "2039" 72.6 0.7087528 "GreatForester"
"7914" "2039" 79.2 0.7084565 "GreatForester"
"7915" "2039" 85.8 0.7087948 "GreatForester"
"7916" "2039" 92.4 0.70866 "GreatForester"
"7917" "2039" 99 0.708747 "GreatForester"
"7918" "2039" 105.6 0.708889 "GreatForester"
"7919" "2039" 112.2 0.7085519 "GreatForester"
"7920" "2039" 118.8 0.7084137 "GreatForester"
"7921" "2039" 125.4 0.7088547 "GreatForester"
"7922" "2039" 132 0.7089187 "GreatForester"
"7923" "2039" 138.6 0.7087532 "GreatForester"
"7924" "2039" 145.2 0.708665 "GreatForester"
"7925" "2039" 151.8 0.708656 "GreatForester"
"7926" "2039" 158.4 0.7086058 "GreatForester"
"7927" "2039" 165 0.7086823 "GreatForester"
"7928" "2039" 171.6 0.7085215 "GreatForester"
"7929" "2039" 178.2 0.7086705 "GreatForester"
"7930" "2039" 184.8 0.7083008 "GreatForester"
"7931" "2039" 191.4 0.7093134 "GreatForester"
"7932" "2039" 198 0.7080364 "GreatForester"
"7933" "2039" 204.6 0.708604 "GreatForester"
"7934" "2039" 211.2 0.7084444 "GreatForester"
"7935" "2039" 217.8 0.7081673 "GreatForester"
"7936" "2039" 224.4 0.707775 "GreatForester"
"7937" "2039" 231 0.7077008 "GreatForester"
"7938" "2039" 237.6 0.7077386 "GreatForester"
"7939" "2039" 244.2 0.7080638 "GreatForester"
"7940" "2039" 250.8 0.7081727 "GreatForester"
"7941" "2039" 257.4 0.7080843 "GreatForester"
"7942" "2039" 264 0.707898 "GreatForester"
"7943" "2039" 270.6 0.7080377 "GreatForester"
"7944" "2039" 277.2 0.7076339 "GreatForester"
"7945" "2039" 283.8 0.7083399 "GreatForester"
"7946" "2039" 290.4 0.708756 "GreatForester"
"7947" "2039" 297 0.7083644 "GreatForester"
"7948" "2039" 303.6 0.7084229 "GreatForester"
"7949" "2039" 310.2 0.708691 "GreatForester"
"7950" "2039" 316.8 0.708416 "GreatForester"
"7951" "2039" 323.4 0.7081766 "GreatForester"
"7952" "2039" 330 0.7083652 "GreatForester"
"7953" "2039" 336.6 0.7083942 "GreatForester"
"7954" "2039" 343.2 0.7083238 "GreatForester"
"7955" "2039" 349.8 0.70848 "GreatForester"
"7956" "2039" 356.4 0.7082453 "GreatForester"
"7957" "2039" 363 0.7083474 "GreatForester"
"7958" "2039" 369.6 0.7082826 "GreatForester"
"7959" "2039" 376.2 0.7084517 "GreatForester"
"7960" "2039" 382.8 0.7074332 "GreatForester"
"7961" "2039" 389.4 0.7069808 "GreatForester"
"7962" "2039" 396 0.7074672 "GreatForester"
"7963" "2039" 402.6 0.7075672 "GreatForester"
"7964" "2039" 409.2 0.7071285 "GreatForester"
"7965" "2039" 415.8 0.7074218 "GreatForester"
"7966" "2039" 422.4 0.7076151 "GreatForester"
"7967" "2039" 429 0.7075078 "GreatForester"
"7968" "2039" 435.6 0.7078773 "GreatForester"
"7969" "2039" 442.200000000001 0.7077013 "GreatForester"
"7970" "2039" 448.800000000001 0.7072529 "GreatForester"
"7971" "2039" 455.400000000001 0.7078682 "GreatForester"
"7972" "2039" 462.000000000001 0.7069745 "GreatForester"
"7973" "2039" 468.600000000001 0.7067774 "GreatForester"
"7974" "2039" 475.200000000001 0.7070127 "GreatForester"
"7975" "2039" 481.800000000001 0.7071641 "GreatForester"
"7976" "2039" 488.400000000001 0.7074136 "GreatForester"
"7977" "2039" 495.000000000001 0.7076461 "GreatForester"
"7978" "2039" 501.600000000001 0.7081406 "GreatForester"
"7979" "2039" 508.200000000001 0.7081271 "GreatForester"
"7980" "2039" 514.800000000001 0.7081787 "GreatForester"
"7981" "2039" 521.400000000001 0.7084494 "GreatForester"
"7982" "2039" 528.000000000001 0.7083356 "GreatForester"
"7983" "2039" 534.600000000001 0.7081723 "GreatForester"
"7984" "2039" 541.200000000001 0.70823 "GreatForester"
"7985" "2039" 547.800000000001 0.7081478 "GreatForester"
"7986" "2039" 554.400000000001 0.7078122 "GreatForester"
"7987" "2039" 561.000000000001 0.7083912 "GreatForester"
"7988" "2039" 567.600000000001 0.7086579 "GreatForester"
"7989" "2039" 574.200000000001 0.7083274 "GreatForester"
"7990" "2039" 580.800000000001 0.7081572 "GreatForester"
"7991" "2039" 587.400000000001 0.7080358 "GreatForester"
"7992" "2039" 594.000000000001 0.7079468 "GreatForester"
"7993" "2040" 0 0.7084042 "GreatForester"
"7994" "2040" 6.6 0.708702 "GreatForester"
"7995" "2040" 13.2 0.7088876 "GreatForester"
"7996" "2040" 19.8 0.7086756 "GreatForester"
"7997" "2040" 26.4 0.7086795 "GreatForester"
"7998" "2040" 33 0.7088271 "GreatForester"
"7999" "2040" 39.6 0.7087539 "GreatForester"
"8000" "2040" 46.2 0.7087096 "GreatForester"
"8001" "2040" 52.8 0.7084572 "GreatForester"
"8002" "2040" 59.4 0.7087139 "GreatForester"
"8003" "2040" 66 0.7091238 "GreatForester"
"8004" "2040" 72.6 0.7086427 "GreatForester"
"8005" "2040" 79.2 0.708704 "GreatForester"
"8006" "2040" 85.8 0.7086349 "GreatForester"
"8007" "2040" 92.4 0.7091385 "GreatForester"
"8008" "2040" 99 0.7085232 "GreatForester"
"8009" "2040" 105.6 0.708806 "GreatForester"
"8010" "2040" 112.2 0.7085006 "GreatForester"
"8011" "2040" 118.8 0.7085746 "GreatForester"
"8012" "2040" 125.4 0.7087883 "GreatForester"
"8013" "2040" 132 0.7088364 "GreatForester"
"8014" "2040" 138.6 0.7086973 "GreatForester"
"8015" "2040" 145.2 0.7084014 "GreatForester"
"8016" "2040" 151.8 0.708432 "GreatForester"
"8017" "2040" 158.4 0.7085074 "GreatForester"
"8018" "2040" 165 0.7085176 "GreatForester"
"8019" "2040" 171.6 0.7085056 "GreatForester"
"8020" "2040" 178.2 0.7086794 "GreatForester"
"8021" "2040" 184.8 0.7087189 "GreatForester"
"8022" "2040" 191.4 0.7081724 "GreatForester"
"8023" "2040" 198 0.7079264 "GreatForester"
"8024" "2040" 204.6 0.7078165 "GreatForester"
"8025" "2040" 211.2 0.7072031 "GreatForester"
"8026" "2040" 217.8 0.7067204 "GreatForester"
"8027" "2040" 224.4 0.7065775 "GreatForester"
"8028" "2040" 231 0.7066581 "GreatForester"
"8029" "2040" 237.6 0.707038 "GreatForester"
"8030" "2040" 244.2 0.7070834 "GreatForester"
"8031" "2040" 250.8 0.7085799 "GreatForester"
"8032" "2040" 257.4 0.7068112 "GreatForester"
"8033" "2040" 264 0.7064781 "GreatForester"
"8034" "2040" 270.6 0.7064701 "GreatForester"
"8035" "2040" 277.2 0.7060285 "GreatForester"
"8036" "2040" 283.8 0.7061703 "GreatForester"
"8037" "2040" 290.4 0.7059628 "GreatForester"
"8038" "2040" 297 0.7073856 "GreatForester"
"8039" "2040" 303.6 0.7052076 "GreatForester"
"8040" "2040" 310.2 0.7059208 "GreatForester"
"8041" "2040" 316.8 0.7062725 "GreatForester"
"8042" "2040" 323.4 0.7063426 "GreatForester"
"8043" "2040" 330 0.7062509 "GreatForester"
"8044" "2040" 336.6 0.7059139 "GreatForester"
"8045" "2040" 343.2 0.7054011 "GreatForester"
"8046" "2040" 349.8 0.7066508 "GreatForester"
"8047" "2040" 356.4 0.7063467 "GreatForester"
"8048" "2040" 363 0.7070836 "GreatForester"
"8049" "2040" 369.6 0.7076406 "GreatForester"
"8050" "2040" 376.2 0.7068737 "GreatForester"
"8051" "2040" 382.8 0.7068257 "GreatForester"
"8052" "2040" 389.4 0.7065459 "GreatForester"
"8053" "2040" 396 0.706794 "GreatForester"
"8054" "2040" 402.6 0.7073877 "GreatForester"
"8055" "2040" 409.2 0.7064283 "GreatForester"
"8056" "2040" 415.8 0.7079155 "GreatForester"
"8057" "2040" 422.4 0.7083142 "GreatForester"
"8058" "2040" 429 0.7081195 "GreatForester"
"8059" "2040" 435.6 0.7086466 "GreatForester"
"8060" "2040" 442.200000000001 0.708318 "GreatForester"
"8061" "2040" 448.800000000001 0.7080975 "GreatForester"
"8062" "2040" 455.400000000001 0.7081563 "GreatForester"
"8063" "2040" 462.000000000001 0.7085255 "GreatForester"
"8064" "2040" 468.600000000001 0.7079806 "GreatForester"
"8065" "2040" 475.200000000001 0.7080582 "GreatForester"
"8066" "2040" 481.800000000001 0.7082937 "GreatForester"
"8067" "2040" 488.400000000001 0.7080859 "GreatForester"
"8068" "5030" 0 0.7088508 "Derwent"
"8069" "5030" 6.6 0.708921 "Derwent"
"8070" "5030" 13.2 0.7092473 "Derwent"
"8071" "5030" 19.8 0.7091191 "Derwent"
"8072" "5030" 26.4 0.7091055 "Derwent"
"8073" "5030" 33 0.7090253 "Derwent"
"8074" "5030" 39.6 0.7091479 "Derwent"
"8075" "5030" 46.2 0.7090559 "Derwent"
"8076" "5030" 52.8 0.709051 "Derwent"
"8077" "5030" 59.4 0.7088999 "Derwent"
"8078" "5030" 66 0.7093743 "Derwent"
"8079" "5030" 72.6 0.7090503 "Derwent"
"8080" "5030" 79.2 0.7088537 "Derwent"
"8081" "5030" 85.8 0.7091289 "Derwent"
"8082" "5030" 92.4 0.7092653 "Derwent"
"8083" "5030" 99 0.7089432 "Derwent"
"8084" "5030" 105.6 0.7088957 "Derwent"
"8085" "5030" 112.2 0.7088379 "Derwent"
"8086" "5030" 118.8 0.7087144 "Derwent"
"8087" "5030" 125.4 0.7090063 "Derwent"
"8088" "5030" 132 0.7088405 "Derwent"
"8089" "5030" 138.6 0.7091995 "Derwent"
"8090" "5030" 145.2 0.7090508 "Derwent"
