"Sample_ID" "ASN" "Natal_region" "Otolith_radius_um" "Otolith_87Sr86Sr" "SE2" "SrV" "Outmigration_year" "Capture_FL_cm" "Capture_Age" "Sex" "CWT_no"
"270" "SR11281" 11281 "" 651.37 0.708808732 0.000114114 3.159860259 1999 78 3 "F" NA
"271" "SR11281" 11281 "" 688.27 0.709007741 0.000115469 3.243015304 1999 78 3 "F" NA
"272" "SR11281" 11281 "" 729.24 0.709115376 0.000140294 3.346590492 1999 78 3 "F" NA
"273" "SR11281" 11281 "" 763.43 0.709209631 0.000142165 3.205851446 1999 78 3 "F" NA
"274" "SR11282" 11282 "" 6.43 0.708713813 0.000125632 3.364297043 1999 83 3 "F" NA
"275" "SR11282" 11282 "" 24.71 0.708819011 0.000104641 3.959881065 1999 83 3 "F" NA
"276" "SR11282" 11282 "" 53.15 0.708493073 0.000171018 3.550853454 1999 83 3 "F" NA
"277" "SR11282" 11282 "" 98.18 0.708471981 9.69e-05 4.189301205 1999 83 3 "F" NA
"278" "SR11282" 11282 "" 136.1 0.707901591 0.000115342 4.053449495 1999 83 3 "F" NA
"279" "SR11282" 11282 "" 173.34 0.707492001 0.000153019 3.671405967 1999 83 3 "F" NA
"280" "SR11282" 11282 "" 211.93 0.707050479 0.000124264 2.780125319 1999 83 3 "F" NA
"281" "SR11282" 11282 "y" 255.27 0.706792873 0.000160024 2.491424605 1999 83 3 "F" NA
"282" "SR11282" 11282 "y" 297.25 0.706750979 0.000112892 2.370320506 1999 83 3 "F" NA
"283" "SR11282" 11282 "y" 332.79 0.706628684 0.000112796 2.523390653 1999 83 3 "F" NA
"284" "SR11282" 11282 "y" 370.71 0.706728583 0.000132954 2.604509671 1999 83 3 "F" NA
"285" "SR11282" 11282 "y" 411.34 0.706734173 0.000100049 2.698586747 1999 83 3 "F" NA
"286" "SR11282" 11282 "" 440.79 0.706661986 0.000129964 2.5916199 1999 83 3 "F" NA
"287" "SR11282" 11282 "y" 458.4 0.70660926 0.000143224 2.893249548 1999 83 3 "F" NA
"288" "SR11282" 11282 "" 483.45 0.706772379 0.000120331 3.048115662 1999 83 3 "F" NA
"289" "SR11282" 11282 "" 491.91 0.707050774 0.000143751 3.310931862 1999 83 3 "F" NA
"290" "SR11282" 11282 "" 527.8 0.708230272 0.000110488 4.475189605 1999 83 3 "F" NA
"291" "SR11282" 11282 "" 573.17 0.708824526 0.000104698 4.70675348 1999 83 3 "F" NA
"292" "SR11282" 11282 "" 613.11 0.709045343 9.8e-05 4.405646603 1999 83 3 "F" NA
"293" "SR11282" 11282 "" 650.36 0.709070463 9.28e-05 5.166130993 1999 83 3 "F" NA
"294" "SR11282" 11282 "" 697.07 0.709086384 0.000102757 4.979764144 1999 83 3 "F" NA
"295" "SR11282" 11282 "" 730.25 0.709067285 8.98e-05 4.918509394 1999 83 3 "F" NA
"296" "SR11286" 11286 "" 12.86 0.708826236 0.000110855 3.0810048 1999 72 3 "F" NA
"297" "SR11286" 11286 "" 39.95 0.709082237 7.59e-05 4.145284445 1999 72 3 "F" NA
"298" "SR11286" 11286 "" 76.17 0.708529064 8.48e-05 3.942650163 1999 72 3 "F" NA
"299" "SR11286" 11286 "" 119.85 0.708313528 0.000133744 4.021315403 1999 72 3 "F" NA
"300" "SR11286" 11286 "" 157.43 0.707812557 0.000131877 4.352571803 1999 72 3 "F" NA
"301" "SR11286" 11286 "" 199.74 0.70777578 0.000114868 4.57502227 1999 72 3 "F" NA
"302" "SR11286" 11286 "" 241.05 0.707960233 7.05e-05 4.016558 1999 72 3 "F" NA
"303" "SR11286" 11286 "y" 280.32 0.707638462 0.000121267 3.647316329 1999 72 3 "F" NA
"304" "SR11286" 11286 "y" 317.22 0.707523888 0.000147829 3.105847211 1999 72 3 "F" NA
"305" "SR11286" 11286 "y" 356.83 0.707584498 0.000117216 3.355739099 1999 72 3 "F" NA
"306" "SR11286" 11286 "y" 395.77 0.707542681 0.00011324 4.004584939 1999 72 3 "F" NA
"307" "SR11286" 11286 "y" 434.36 0.707547702 7.12e-05 3.882338673 1999 72 3 "F" NA
"308" "SR11286" 11286 "y" 474.99 0.707524693 9.01e-05 4.363895011 1999 72 3 "F" NA
"309" "SR11286" 11286 "y" 511.21 0.707631014 5.7e-05 4.057582016 1999 72 3 "F" NA
"310" "SR11286" 11286 "y" 556.24 0.707646549 6.97e-05 3.766292162 1999 72 3 "F" NA
"311" "SR11286" 11286 "y" 596.53 0.707668577 7.09e-05 3.43826259 1999 72 3 "F" NA
"312" "SR11286" 11286 "y" 638.84 0.707667235 0.000107184 3.554071373 1999 72 3 "F" NA
"313" "SR11286" 11286 "y" 680.49 0.7075779 9.15e-05 3.663025594 1999 72 3 "F" NA
"314" "SR11286" 11286 "y" 720.77 0.707520203 0.000136959 3.898722564 1999 72 3 "F" NA
"315" "SR11286" 11286 "y" 765.46 0.707574829 0.000110209 3.997786609 1999 72 3 "F" NA
"316" "SR11286" 11286 "" 815.91 0.707442096 0.000113372 3.467248665 1999 72 3 "F" NA
"317" "SR11286" 11286 "" 858.9 0.707427093 0.000131511 3.862448497 1999 72 3 "F" NA
"318" "SR11286" 11286 "" 893.1 0.707372061 9.62e-05 4.047298167 1999 72 3 "F" NA
"319" "SR11286" 11286 "" 937.11 0.707535354 0.000120887 4.93766226 1999 72 3 "F" NA
"320" "SR11286" 11286 "" 972.99 0.708871554 0.000101692 4.821809299 1999 72 3 "F" NA
"321" "SR11288" 11288 "" 64.32 0.708420914 8.05e-05 3.440396208 1999 68 3 "F" NA
"322" "SR11288" 11288 "" 110.03 0.708142775 0.000102063 3.76628975 1999 68 3 "F" NA
"323" "SR11288" 11288 "" 144.22 0.707678823 0.000142645 3.562287062 1999 68 3 "F" NA
"324" "SR11288" 11288 "" 186.88 0.707640062 7.73e-05 3.393441565 1999 68 3 "F" NA
"325" "SR11288" 11288 "" 223.1 0.707172734 0.000150517 3.062210002 1999 68 3 "F" NA
"326" "SR11288" 11288 "" 264.75 0.706844126 0.000131374 3.324205273 1999 68 3 "F" NA
"327" "SR11288" 11288 "y" 300.29 0.706566403 0.000151676 2.85111437 1999 68 3 "F" NA
"328" "SR11288" 11288 "y" 363.94 0.706590863 6.94e-05 2.848445343 1999 68 3 "F" NA
"329" "SR11288" 11288 "y" 424.88 0.706519772 0.000133759 2.771842564 1999 68 3 "F" NA
"330" "SR11288" 11288 "" 463.81 0.706503755 0.000140152 2.903841457 1999 68 3 "F" NA
"331" "SR11288" 11288 "y" 482.43 0.706534077 0.000135624 3.288133333 1999 68 3 "F" NA
"332" "SR11288" 11288 "" 510.53 0.707199034 0.000104402 3.758678291 1999 68 3 "F" NA
"333" "SR11288" 11288 "" 528.48 0.707087903 9.24e-05 3.70701254 1999 68 3 "F" NA
"334" "SR11288" 11288 "" 563.01 0.70859943 7.97e-05 5.431128515 1999 68 3 "F" NA
"335" "SR11288" 11288 "" 613.79 0.708876562 8.74e-05 5.69377469 1999 68 3 "F" NA
"336" "SR11288" 11288 "" 653.74 0.709052457 8.11e-05 4.842111622 1999 68 3 "F" NA
"337" "SR11288" 11288 "" 677.44 0.709102653 8.9e-05 4.915695009 1999 68 3 "F" NA
"338" "SR11288" 11288 "" 708.25 0.709025339 7.76e-05 5.388399025 1999 68 3 "F" NA
"339" "SR11288" 11288 "" 743.46 0.709201354 9.57e-05 5.023149525 1999 68 3 "F" NA
"340" "SR11288" 11288 "" 773.25 0.70910499 9.96e-05 5.165771807 1999 68 3 "F" NA
"341" "SR11288" 11288 "" 801.69 0.70930559 8.68e-05 5.124331076 1999 68 3 "F" NA
"342" "SR11288" 11288 "" 830.8 0.709212291 9.14e-05 5.010827593 1999 68 3 "F" NA
"343" "SR11289" 11289 "" 1.02 0.708512603 0.000186462 1.770607843 1999 79 3 "F" NA
"344" "SR11289" 11289 "" 29.79 0.708588142 0.000122228 3.14039206 1999 79 3 "F" NA
"345" "SR11289" 11289 "" 71.43 0.708333737 0.000148872 2.637247693 1999 79 3 "F" NA
"346" "SR11289" 11289 "" 103.26 0.708137321 0.000158227 3.018850227 1999 79 3 "F" NA
"347" "SR11289" 11289 "" 134.74 0.707708466 0.000102747 2.875905971 1999 79 3 "F" NA
"348" "SR11289" 11289 "" 174.01 0.70751017 0.000126706 2.978004589 1999 79 3 "F" NA
"349" "SR11289" 11289 "" 212.95 0.707033176 0.000144176 2.69588001 1999 79 3 "F" NA
"350" "SR11289" 11289 "y" 250.87 0.706498713 0.000114277 2.366854105 1999 79 3 "F" NA
"351" "SR11289" 11289 "y" 292.17 0.706618515 0.000119912 2.17411838 1999 79 3 "F" NA
"352" "SR11289" 11289 "y" 334.49 0.706683938 0.00018209 2.039865268 1999 79 3 "F" NA
"353" "SR11289" 11289 "y" 372.41 0.706535786 0.000127634 2.079946512 1999 79 3 "F" NA
"354" "SR11289" 11289 "y" 416.76 0.70655189 0.000141566 2.062148696 1999 79 3 "F" NA
"355" "SR11289" 11289 "y" 456.03 0.706504691 0.000121231 2.094921873 1999 79 3 "F" NA
"356" "SR11289" 11289 "" 505.79 0.706676626 0.000149928 2.12613928 1999 79 3 "F" NA
"357" "SR11289" 11289 "" 531.52 0.706678229 0.000194043 2.021078572 1999 79 3 "F" NA
"358" "SR11289" 11289 "" 552.18 0.70649289 0.000347753 0.640078781 1999 79 3 "F" NA
"359" "SR11289" 11289 "" 562.33 0.707011553 0.000378895 1.455108463 1999 79 3 "F" NA
"360" "SR11289" 11289 "" 584.34 0.706750623 0.000407964 1.556958032 1999 79 3 "F" NA
"361" "SR11289" 11289 "" 601.94 0.70806797 0.000157354 2.949351304 1999 79 3 "F" NA
"362" "SR11289" 11289 "" 627 0.70828682 8.23e-05 3.844721973 1999 79 3 "F" NA
"363" "SR11289" 11289 "" 660.51 0.708881005 8.62e-05 3.602146023 1999 79 3 "F" NA
"364" "SR11289" 11289 "" 694.03 0.709014913 0.000131197 3.568775892 1999 79 3 "F" NA
"365" "SR11289" 11289 "" 731.27 0.70897758 0.000138319 3.542293808 1999 79 3 "F" NA
"366" "SR11295" 11295 "" 20.99 0.708679158 0.000201246 1.671155498 1999 86 3 "F" NA
"367" "SR11295" 11295 "" 63.65 0.708731291 0.000134659 2.398488586 1999 86 3 "F" NA
"368" "SR11295" 11295 "" 100.55 0.708307678 0.000139812 2.058326393 1999 86 3 "F" NA
"369" "SR11295" 11295 "" 136.77 0.708188884 0.000176025 2.396401583 1999 86 3 "F" NA
"370" "SR11295" 11295 "" 178.08 0.70750146 0.000121236 2.62039218 1999 86 3 "F" NA
"371" "SR11295" 11295 "" 220.4 0.707093755 0.000146894 2.561566383 1999 86 3 "F" NA
"372" "SR11295" 11295 "y" 260.35 0.706451123 0.00016975 2.117007996 1999 86 3 "F" NA
"373" "SR11295" 11295 "y" 299.62 0.706462263 0.000187906 1.965064796 1999 86 3 "F" NA
"374" "SR11295" 11295 "y" 339.23 0.706494999 0.000177231 1.667387254 1999 86 3 "F" NA
"375" "SR11295" 11295 "" 385.27 0.706898601 0.000165624 1.64992102 1999 86 3 "F" NA
"376" "SR11295" 11295 "" 430.64 0.706555814 0.000162572 1.64496361 1999 86 3 "F" NA
"377" "SR11295" 11295 "" 475.66 0.70659841 0.000199844 1.557595101 1999 86 3 "F" NA
"378" "SR11295" 11295 "" 518.32 0.706762628 0.000186488 1.765393425 1999 86 3 "F" NA
"379" "SR11295" 11295 "" 554.88 0.706926824 0.000192813 1.663083184 1999 86 3 "F" NA
"380" "SR11295" 11295 "" 570.8 0.706779953 0.000217272 1.883512159 1999 86 3 "F" NA
"381" "SR11295" 11295 "" 593.14 0.706771991 0.000109951 1.695505421 1999 86 3 "F" NA
"382" "SR11295" 11295 "" 613.45 0.707253191 0.00017289 2.265509884 1999 86 3 "F" NA
"383" "SR11295" 11295 "" 636.47 0.708062117 0.000234485 2.663053362 1999 86 3 "F" NA
"384" "SR11295" 11295 "" 675.41 0.708855258 0.000125688 3.07822312 1999 86 3 "F" NA
"385" "SR11295" 11295 "" 716.71 0.708932491 0.000134727 2.950309111 1999 86 3 "F" NA
"386" "SR11295" 11295 "" 754.97 0.708976255 0.000112719 3.393522445 1999 86 3 "F" NA
"387" "SR11295" 11295 "" 794.24 0.709081182 0.000100367 3.11898619 1999 86 3 "F" NA
"388" "SR11296" 11296 "" 17.94 0.708478403 0.000162467 1.731471319 1999 90 3 "M" NA
"389" "SR11296" 11296 "" 60.94 0.708047953 0.000208992 1.947101866 1999 90 3 "M" NA
"390" "SR11296" 11296 "" 96.15 0.708050161 0.000167406 2.102941916 1999 90 3 "M" NA
"391" "SR11296" 11296 "" 137.79 0.707384876 0.000126045 2.176024677 1999 90 3 "M" NA
"392" "SR11296" 11296 "" 180.11 0.70731045 0.000120382 2.173651027 1999 90 3 "M" NA
"393" "SR11296" 11296 "" 216.33 0.706826204 0.00018289 2.151517581 1999 90 3 "M" NA
"394" "SR11296" 11296 "y" 255.61 0.706849602 0.000142394 2.302107581 1999 90 3 "M" NA
"395" "SR11296" 11296 "y" 290.14 0.706677819 0.000137082 2.167296203 1999 90 3 "M" NA
"396" "SR11296" 11296 "y" 323.65 0.706617198 0.000189578 2.51180589 1999 90 3 "M" NA
"397" "SR11296" 11296 "y" 351.42 0.706566992 0.000118646 2.454754948 1999 90 3 "M" NA
"398" "SR11296" 11296 "y" 377.82 0.706627837 0.000104148 2.363382349 1999 90 3 "M" NA
"399" "SR11296" 11296 "" 386.62 0.706533096 0.000101229 2.318568244 1999 90 3 "M" NA
"400" "SR11296" 11296 "" 417.43 0.706719372 0.000125156 2.368898835 1999 90 3 "M" NA
"401" "SR11296" 11296 "" 428.6 0.706739548 0.000108003 2.513502886 1999 90 3 "M" NA
"402" "SR11296" 11296 "" 460.43 0.707692035 0.000113061 2.990143807 1999 90 3 "M" NA
"403" "SR11296" 11296 "" 503.09 0.708479496 0.000125549 3.684398036 1999 90 3 "M" NA
"404" "SR11296" 11296 "" 530.51 0.708743799 9.31e-05 3.596014063 1999 90 3 "M" NA
"405" "SR11296" 11296 "" 554.55 0.709012865 0.000117386 3.768480832 1999 90 3 "M" NA
"406" "SR11296" 11296 "" 591.45 0.708967574 0.000121537 3.599885612 1999 90 3 "M" NA
"407" "SR11296" 11296 "" 659.16 0.709109684 0.000139872 3.411734893 1999 90 3 "M" NA
"408" "SR11296" 11296 "" 703.85 0.709139492 0.000152951 3.428184864 1999 90 3 "M" NA
"409" "SR11296" 11296 "" 743.79 0.709140083 0.000146276 3.044382124 1999 90 3 "M" NA
"410" "SR11297" 11297 "" 80.43 0.708193384 0.000178 2.19985 1999 57 3 "F" NA
"411" "SR11297" 11297 "" 129.24 0.707861402 0.000152 2.31903 1999 57 3 "F" NA
"412" "SR11297" 11297 "" 178.06 0.707564417 0.000186 2.49624 1999 57 3 "F" NA
"413" "SR11297" 11297 "" 217.57 0.70750342 0.000132 3.03374 1999 57 3 "F" NA
"414" "SR11297" 11297 "y" 257.09 0.706672463 0.000112 1.97713 1999 57 3 "F" NA
"415" "SR11297" 11297 "y" 294.28 0.706498472 0.000108 2.51219 1999 57 3 "F" NA
"416" "SR11297" 11297 "y" 334.26 0.706651464 0.000102 2.65522 1999 57 3 "F" NA
"417" "SR11297" 11297 "" 376.57 0.70673946 0.000134 3.37053 1999 57 3 "F" NA
"418" "SR11297" 11297 "y" 377.96 0.70672546 7e-05 2.99594 1999 57 3 "F" NA
"419" "SR11297" 11297 "" 416.08 0.707372427 4e-04 2.9252 1999 57 3 "F" NA
"420" "SR11297" 11297 "" 427.71 0.706660464 0.000128 2.85578 1999 57 3 "F" NA
"421" "SR11297" 11297 "" 453.74 0.706828455 0.000116 3.23593 1999 57 3 "F" NA
"422" "SR11297" 11297 "" 495.12 0.706523471 5.8e-05 3.44187 1999 57 3 "F" NA
"423" "SR11297" 11297 "" 509.06 0.706674463 9.8e-05 3.14378 1999 57 3 "F" NA
"424" "SR11297" 11297 "" 532.77 0.708923347 2e-04 3.35766 1999 57 3 "F" NA
"425" "SR11297" 11297 "" 576.94 0.709072339 9.6e-05 3.11242 1999 57 3 "F" NA
"426" "SR11297" 11297 "" 621.1 0.70923533 9.6e-05 3.18751 1999 57 3 "F" NA
"427" "SR11297" 11297 "" 655.51 0.70924433 9.6e-05 3.25912 1999 57 3 "F" NA
"428" "SR11297" 11297 "" 688.51 0.709210332 6.8e-05 3.34855 1999 57 3 "F" NA
"429" "SR11302" 11302 "" 11.85 0.708529255 6.54e-05 2.628741634 1999 74 3 "F" NA
"430" "SR11302" 11302 "" 50.78 0.708741792 0.000131267 3.151672097 1999 74 3 "F" NA
"431" "SR11302" 11302 "" 91.41 0.708024395 0.000189845 2.455727962 1999 74 3 "F" NA
"432" "SR11302" 11302 "" 123.57 0.70841194 0.000121105 3.325659555 1999 74 3 "F" NA
"433" "SR11302" 11302 "" 163.18 0.707769905 0.000145998 3.081062387 1999 74 3 "F" NA
"434" "SR11302" 11302 "" 205.84 0.707335957 0.000136712 2.645634697 1999 74 3 "F" NA
"435" "SR11302" 11302 "y" 247.48 0.706555933 0.000172221 2.595483864 1999 74 3 "F" NA
"436" "SR11302" 11302 "y" 288.78 0.706604836 0.000152554 2.490907473 1999 74 3 "F" NA
"437" "SR11302" 11302 "y" 329.07 0.706519632 0.000146794 2.812248723 1999 74 3 "F" NA
"438" "SR11302" 11302 "y" 370.71 0.70658845 0.000132022 2.867695987 1999 74 3 "F" NA
"439" "SR11302" 11302 "" 382.9 0.706525301 0.000128273 2.722766277 1999 74 3 "F" NA
"440" "SR11302" 11302 "y" 408.63 0.706546942 0.000152486 2.792066813 1999 74 3 "F" NA
"441" "SR11302" 11302 "" 423.86 0.706598452 0.000131935 2.797506023 1999 74 3 "F" NA
"442" "SR11302" 11302 "" 456.7 0.706751201 8.88e-05 2.902488233 1999 74 3 "F" NA
"443" "SR11302" 11302 "" 465.85 0.706772059 0.000127127 2.938593825 1999 74 3 "F" NA
"444" "SR11302" 11302 "" 495.98 0.707037371 0.000169048 3.111347077 1999 74 3 "F" NA
"445" "SR11302" 11302 "" 504.78 0.707168001 0.000178395 3.497363111 1999 74 3 "F" NA
"446" "SR11302" 11302 "" 555.22 0.708173115 0.000190762 4.093605638 1999 74 3 "F" NA
"447" "SR11302" 11302 "" 607.36 0.708892629 7.7e-05 4.153694824 1999 74 3 "F" NA
"448" "SR11302" 11302 "" 652.05 0.70904285 6.95e-05 4.711574068 1999 74 3 "F" NA
"449" "SR11302" 11302 "" 695.38 0.709116398 9.55e-05 4.906628974 1999 74 3 "F" NA
"450" "SR11302" 11302 "" 730.25 0.709178168 6.21e-05 4.877270305 1999 74 3 "F" NA
"451" "SR11302" 11302 "" 770.54 0.709138093 0.00012785 4.914858514 1999 74 3 "F" NA
"452" "SR11302" 11302 "" 806.43 0.709084908 9.14e-05 4.741095804 1999 74 3 "F" NA
"453" "SR11303" 11303 "" 12.19 0.708721723 0.000180861 2.648896144 1999 77 3 "F" NA
"454" "SR11303" 11303 "" 52.48 0.708370842 0.000121042 2.99687428 1999 77 3 "F" NA
"455" "SR11303" 11303 "" 89.38 0.70826076 0.000139141 3.616033864 1999 77 3 "F" NA
"456" "SR11303" 11303 "" 124.93 0.707727325 0.000118744 3.197819462 1999 77 3 "F" NA
"457" "SR11303" 11303 "" 161.49 0.707291469 0.000125641 3.061231513 1999 77 3 "F" NA
"458" "SR11303" 11303 "" 196.36 0.706484944 0.000117164 2.731553056 1999 77 3 "F" NA
"459" "SR11303" 11303 "y" 236.31 0.706526283 0.000161238 2.603932749 1999 77 3 "F" NA
"460" "SR11303" 11303 "y" 278.97 0.706725352 0.000128591 2.659386366 1999 77 3 "F" NA
"461" "SR11303" 11303 "y" 319.93 0.706622009 0.000178967 2.443813401 1999 77 3 "F" NA
"462" "SR11303" 11303 "y" 358.52 0.706557253 9.18e-05 2.638041499 1999 77 3 "F" NA
"463" "SR11303" 11303 "y" 400.84 0.706554087 0.000128334 2.791867671 1999 77 3 "F" NA
"464" "SR11303" 11303 "y" 444.18 0.706519327 0.000170157 2.674505342 1999 77 3 "F" NA
"465" "SR11303" 11303 "" 465.85 0.706451776 0.000111984 2.708555644 1999 77 3 "F" NA
"466" "SR11303" 11303 "" 485.48 0.706485966 0.000102974 2.717266852 1999 77 3 "F" NA
"467" "SR11303" 11303 "" 506.81 0.706672418 0.000105405 2.968257648 1999 77 3 "F" NA
"468" "SR11303" 11303 "" 528.14 0.706998278 0.00015229 2.870133067 1999 77 3 "F" NA
"469" "SR11303" 11303 "" 570.12 0.708450674 9.82e-05 4.777687784 1999 77 3 "F" NA
"470" "SR11303" 11303 "" 605.67 0.708885425 9.38e-05 4.824541458 1999 77 3 "F" NA
"471" "SR11303" 11303 "" 650.02 0.708871344 6.36e-05 4.575428276 1999 77 3 "F" NA
"472" "SR11303" 11303 "" 690.3 0.709020459 0.000110149 4.610132809 1999 77 3 "F" NA
"473" "SR11303" 11303 "" 730.25 0.709045962 9.24e-05 4.357903539 1999 77 3 "F" NA
"474" "SR11303" 11303 "" 772.23 0.709150631 6.59e-05 4.314863949 1999 77 3 "F" NA
"475" "SR11309" 11309 "" 12.86 0.708338056 0.000150321 2.652707642 1999 75 3 "F" NA
"476" "SR11309" 11309 "" 39.27 0.708429768 0.000112629 3.010804844 1999 75 3 "F" NA
"477" "SR11309" 11309 "" 71.43 0.7080916 0.000132123 2.848787909 1999 75 3 "F" NA
"478" "SR11309" 11309 "" 105.29 0.708030897 9.22e-05 3.35980064 1999 75 3 "F" NA
"479" "SR11309" 11309 "" 147.95 0.707374308 0.000103532 3.36157323 1999 75 3 "F" NA
"480" "SR11309" 11309 "" 185.53 0.707146092 8.95e-05 3.509234527 1999 75 3 "F" NA
"481" "SR11309" 11309 "" 222.77 0.706709932 0.000113955 2.797819436 1999 75 3 "F" NA
"482" "SR11309" 11309 "y" 262.38 0.706459247 0.000125014 2.868919863 1999 75 3 "F" NA
"483" "SR11309" 11309 "y" 300.97 0.706548432 0.000135802 2.994917524 1999 75 3 "F" NA
"484" "SR11309" 11309 "y" 341.94 0.706425716 0.000122546 3.292575916 1999 75 3 "F" NA
"485" "SR11309" 11309 "" 355.48 0.706503698 0.000116126 3.470059226 1999 75 3 "F" NA
"486" "SR11309" 11309 "y" 379.18 0.70642494 0.00013005 4.332128908 1999 75 3 "F" NA
"487" "SR11309" 11309 "" 394.75 0.706542255 6.32e-05 4.293930468 1999 75 3 "F" NA
"488" "SR11309" 11309 "" 420.48 0.706997726 0.000123804 3.807878798 1999 75 3 "F" NA
"489" "SR11309" 11309 "" 434.02 0.707080358 0.000114207 3.861780023 1999 75 3 "F" NA
"490" "SR11309" 11309 "" 462.46 0.707133095 7.88e-05 3.96345419 1999 75 3 "F" NA
"491" "SR11309" 11309 "" 474.65 0.707387683 9.16e-05 4.373393338 1999 75 3 "F" NA
"492" "SR11309" 11309 "" 501.05 0.708251275 6e-05 5.070504016 1999 75 3 "F" NA
"493" "SR11309" 11309 "" 544.39 0.708876058 0.00010849 4.809318697 1999 75 3 "F" NA
"494" "SR11309" 11309 "" 588.4 0.708869692 8.12e-05 4.652340629 1999 75 3 "F" NA
"495" "SR11309" 11309 "" 629.7 0.709124738 0.000110174 4.948894754 1999 75 3 "F" NA
"496" "SR11309" 11309 "" 674.73 0.709088014 0.000109671 5.553042524 1999 75 3 "F" NA
"497" "SR11309" 11309 "" 717.39 0.709099841 7.98e-05 4.95480832 1999 75 3 "F" NA
"498" "SR11309" 11309 "" 756.32 0.709095812 7.86e-05 5.140029972 1999 75 3 "F" NA
"499" "SR11312" 11312 "" 6.86 0.708273084 0.000205616 2.399227509 1999 112 3 "M" NA
"500" "SR11312" 11312 "" 40.63 0.708180271 0.000134494 3.275235553 1999 112 3 "M" NA
"501" "SR11312" 11312 "" 73.13 0.707919218 0.000106638 3.013333733 1999 112 3 "M" NA
"502" "SR11312" 11312 "" 101.57 0.708043858 0.000108828 3.669704261 1999 112 3 "M" NA
"503" "SR11312" 11312 "" 145.58 0.707558507 9.44e-05 3.975902078 1999 112 3 "M" NA
"504" "SR11312" 11312 "" 183.49 0.707075356 9.17e-05 4.526499864 1999 112 3 "M" NA
"505" "SR11312" 11312 "" 224.46 0.706991582 7.22e-05 3.230794189 1999 112 3 "M" NA
"506" "SR11312" 11312 "y" 264.75 0.706442548 9.77e-05 2.892759985 1999 112 3 "M" NA
"507" "SR11312" 11312 "y" 308.08 0.706726368 0.000119442 3.083179333 1999 112 3 "M" NA
"508" "SR11312" 11312 "y" 344.98 0.706683262 0.000150413 2.761790178 1999 112 3 "M" NA
"509" "SR11312" 11312 "y" 382.56 0.706704995 0.000110626 2.671225387 1999 112 3 "M" NA
"510" "SR11312" 11312 "y" 422.17 0.706627837 0.00012507 2.753479018 1999 112 3 "M" NA
"511" "SR11312" 11312 "" 446.89 0.706749339 0.000159222 2.903735298 1999 112 3 "M" NA
"512" "SR11312" 11312 "" 465.17 0.706748088 0.00011631 2.797737099 1999 112 3 "M" NA
"513" "SR11312" 11312 "" 487.85 0.706698902 0.00010668 3.009547506 1999 112 3 "M" NA
"514" "SR11312" 11312 "" 506.47 0.707002199 0.000139034 2.993807916 1999 112 3 "M" NA
"515" "SR11312" 11312 "" 529.83 0.707015778 0.0001446 3.437555298 1999 112 3 "M" NA
"516" "SR11312" 11312 "" 548.11 0.707965209 0.000145427 4.482617544 1999 112 3 "M" NA
"517" "SR11312" 11312 "" 584.68 0.708782126 8.38e-05 4.527113042 1999 112 3 "M" NA
"518" "SR11312" 11312 "" 630.38 0.708849143 7.97e-05 4.323758844 1999 112 3 "M" NA
"519" "SR11312" 11312 "" 672.36 0.708913645 0.000107358 4.326303754 1999 112 3 "M" NA
"520" "SR11312" 11312 "" 713.66 0.708919462 9.04e-05 4.398385886 1999 112 3 "M" NA
"521" "SR11312" 11312 "" 757 0.709041954 9.73e-05 4.922842144 1999 112 3 "M" NA
"522" "SR11314" 11314 "" 15.57 0.708943242 0.000209328 2.042352455 1999 89 3 "F" NA
"523" "SR11314" 11314 "" 60.26 0.709058784 0.000105681 3.445636484 1999 89 3 "F" NA
"524" "SR11314" 11314 "" 101.23 0.709179091 8.81e-05 3.286270594 1999 89 3 "F" NA
"525" "SR11314" 11314 "" 143.21 0.709244276 9.18e-05 3.160379247 1999 89 3 "F" NA
"526" "SR11314" 11314 "" 190.27 0.709109182 0.000102341 2.846446023 1999 89 3 "F" NA
"527" "SR11314" 11314 "" 232.58 0.709315767 0.000110743 2.912459783 1999 89 3 "F" NA
"528" "SR11314" 11314 "" 274.9 0.709421565 0.000124659 2.925574668 1999 89 3 "F" NA
"529" "SR11314" 11314 "" 314.85 0.708149724 0.000197528 2.405839245 1999 89 3 "F" NA
"530" "SR11314" 11314 "y" 349.05 0.707784191 9.77e-05 2.556648457 1999 89 3 "F" NA
"531" "SR11314" 11314 "y" 385.61 0.707660637 0.000141099 2.95544979 1999 89 3 "F" NA
"532" "SR11314" 11314 "y" 422.17 0.707610652 9.94e-05 2.90082078 1999 89 3 "F" NA
"533" "SR11314" 11314 "y" 464.15 0.70770721 0.000111887 2.878752338 1999 89 3 "F" NA
"534" "SR11314" 11314 "y" 501.73 0.707626472 8.28e-05 3.164913513 1999 89 3 "F" NA
"535" "SR11314" 11314 "y" 538.97 0.707541446 9.97e-05 3.002969698 1999 89 3 "F" NA
"536" "SR11314" 11314 "y" 578.24 0.707502538 0.000140542 3.048253402 1999 89 3 "F" NA
"537" "SR11314" 11314 "y" 621.24 0.70748178 0.000160154 3.076914511 1999 89 3 "F" NA
